ESWind,available_date,prediction_date
4656.0,2015-01-17 00:00:00,2015-01-18 23:00:00
4777.0,2015-01-18 00:00:00,2015-01-19 00:00:00
4764.16666667,2015-01-18 00:00:00,2015-01-19 01:00:00
5011.83333333,2015-01-18 00:00:00,2015-01-19 02:00:00
5967.83333333,2015-01-18 00:00:00,2015-01-19 03:00:00
7033.66666667,2015-01-18 00:00:00,2015-01-19 04:00:00
7753.33333333,2015-01-18 00:00:00,2015-01-19 05:00:00
8113.5,2015-01-18 00:00:00,2015-01-19 06:00:00
8572.33333333,2015-01-18 00:00:00,2015-01-19 07:00:00
9223.16666667,2015-01-18 00:00:00,2015-01-19 08:00:00
8862.33333333,2015-01-18 00:00:00,2015-01-19 09:00:00
8649.16666667,2015-01-18 00:00:00,2015-01-19 10:00:00
8575.0,2015-01-18 00:00:00,2015-01-19 11:00:00
8352.16666667,2015-01-18 00:00:00,2015-01-19 12:00:00
8504.5,2015-01-18 00:00:00,2015-01-19 13:00:00
8141.16666667,2015-01-18 00:00:00,2015-01-19 14:00:00
7734.0,2015-01-18 00:00:00,2015-01-19 15:00:00
7244.16666667,2015-01-18 00:00:00,2015-01-19 16:00:00
6693.33333333,2015-01-18 00:00:00,2015-01-19 17:00:00
6804.66666667,2015-01-18 00:00:00,2015-01-19 18:00:00
6982.33333333,2015-01-18 00:00:00,2015-01-19 19:00:00
6898.16666667,2015-01-18 00:00:00,2015-01-19 20:00:00
6616.5,2015-01-18 00:00:00,2015-01-19 21:00:00
6085.66666667,2015-01-18 00:00:00,2015-01-19 22:00:00
5730.5,2015-01-18 00:00:00,2015-01-19 23:00:00
5892.66666667,2015-01-19 00:00:00,2015-01-20 00:00:00
6098.16666667,2015-01-19 00:00:00,2015-01-20 01:00:00
6287.83333333,2015-01-19 00:00:00,2015-01-20 02:00:00
6082.16666667,2015-01-19 00:00:00,2015-01-20 03:00:00
5173.5,2015-01-19 00:00:00,2015-01-20 04:00:00
4580.33333333,2015-01-19 00:00:00,2015-01-20 05:00:00
4355.66666667,2015-01-19 00:00:00,2015-01-20 06:00:00
4324.66666667,2015-01-19 00:00:00,2015-01-20 07:00:00
4002.33333333,2015-01-19 00:00:00,2015-01-20 08:00:00
3432.33333333,2015-01-19 00:00:00,2015-01-20 09:00:00
3266.16666667,2015-01-19 00:00:00,2015-01-20 10:00:00
3482.0,2015-01-19 00:00:00,2015-01-20 11:00:00
4064.33333333,2015-01-19 00:00:00,2015-01-20 12:00:00
4321.66666667,2015-01-19 00:00:00,2015-01-20 13:00:00
4141.5,2015-01-19 00:00:00,2015-01-20 14:00:00
3758.83333333,2015-01-19 00:00:00,2015-01-20 15:00:00
3602.5,2015-01-19 00:00:00,2015-01-20 16:00:00
3036.33333333,2015-01-19 00:00:00,2015-01-20 17:00:00
3056.83333333,2015-01-19 00:00:00,2015-01-20 18:00:00
3303.16666667,2015-01-19 00:00:00,2015-01-20 19:00:00
3548.33333333,2015-01-19 00:00:00,2015-01-20 20:00:00
3755.83333333,2015-01-19 00:00:00,2015-01-20 21:00:00
4056.33333333,2015-01-19 00:00:00,2015-01-20 22:00:00
4559.66666667,2015-01-19 00:00:00,2015-01-20 23:00:00
5278.5,2015-01-20 00:00:00,2015-01-21 00:00:00
5802.16666667,2015-01-20 00:00:00,2015-01-21 01:00:00
6161.66666667,2015-01-20 00:00:00,2015-01-21 02:00:00
6854.66666667,2015-01-20 00:00:00,2015-01-21 03:00:00
7131.33333333,2015-01-20 00:00:00,2015-01-21 04:00:00
7582.83333333,2015-01-20 00:00:00,2015-01-21 05:00:00
7861.5,2015-01-20 00:00:00,2015-01-21 06:00:00
7880.83333333,2015-01-20 00:00:00,2015-01-21 07:00:00
7811.0,2015-01-20 00:00:00,2015-01-21 08:00:00
7373.0,2015-01-20 00:00:00,2015-01-21 09:00:00
7676.33333333,2015-01-20 00:00:00,2015-01-21 10:00:00
8064.33333333,2015-01-20 00:00:00,2015-01-21 11:00:00
8679.5,2015-01-20 00:00:00,2015-01-21 12:00:00
9499.5,2015-01-20 00:00:00,2015-01-21 13:00:00
9608.0,2015-01-20 00:00:00,2015-01-21 14:00:00
9896.5,2015-01-20 00:00:00,2015-01-21 15:00:00
9722.33333333,2015-01-20 00:00:00,2015-01-21 16:00:00
9532.83333333,2015-01-20 00:00:00,2015-01-21 17:00:00
9642.0,2015-01-20 00:00:00,2015-01-21 18:00:00
9612.33333333,2015-01-20 00:00:00,2015-01-21 19:00:00
9988.66666667,2015-01-20 00:00:00,2015-01-21 20:00:00
9918.66666667,2015-01-20 00:00:00,2015-01-21 21:00:00
9931.16666667,2015-01-20 00:00:00,2015-01-21 22:00:00
10241.1666667,2015-01-20 00:00:00,2015-01-21 23:00:00
10302.3333333,2015-01-21 00:00:00,2015-01-22 00:00:00
10111.5,2015-01-21 00:00:00,2015-01-22 01:00:00
10013.1666667,2015-01-21 00:00:00,2015-01-22 02:00:00
10087.6666667,2015-01-21 00:00:00,2015-01-22 03:00:00
10300.6666667,2015-01-21 00:00:00,2015-01-22 04:00:00
10281.5,2015-01-21 00:00:00,2015-01-22 05:00:00
10153.8333333,2015-01-21 00:00:00,2015-01-22 06:00:00
9912.0,2015-01-21 00:00:00,2015-01-22 07:00:00
9508.16666667,2015-01-21 00:00:00,2015-01-22 08:00:00
9318.16666667,2015-01-21 00:00:00,2015-01-22 09:00:00
9636.0,2015-01-21 00:00:00,2015-01-22 10:00:00
10372.0,2015-01-21 00:00:00,2015-01-22 11:00:00
10788.3333333,2015-01-21 00:00:00,2015-01-22 12:00:00
11193.8333333,2015-01-21 00:00:00,2015-01-22 13:00:00
10907.6666667,2015-01-21 00:00:00,2015-01-22 14:00:00
10638.0,2015-01-21 00:00:00,2015-01-22 15:00:00
10382.5,2015-01-21 00:00:00,2015-01-22 16:00:00
9720.33333333,2015-01-21 00:00:00,2015-01-22 17:00:00
9240.0,2015-01-21 00:00:00,2015-01-22 18:00:00
9251.5,2015-01-21 00:00:00,2015-01-22 19:00:00
8893.66666667,2015-01-21 00:00:00,2015-01-22 20:00:00
8662.33333333,2015-01-21 00:00:00,2015-01-22 21:00:00
8776.66666667,2015-01-21 00:00:00,2015-01-22 22:00:00
8674.33333333,2015-01-21 00:00:00,2015-01-22 23:00:00
8734.33333333,2015-01-22 00:00:00,2015-01-23 00:00:00
8797.66666667,2015-01-22 00:00:00,2015-01-23 01:00:00
8862.66666667,2015-01-22 00:00:00,2015-01-23 02:00:00
8773.33333333,2015-01-22 00:00:00,2015-01-23 03:00:00
8644.33333333,2015-01-22 00:00:00,2015-01-23 04:00:00
8608.33333333,2015-01-22 00:00:00,2015-01-23 05:00:00
8692.33333333,2015-01-22 00:00:00,2015-01-23 06:00:00
8685.83333333,2015-01-22 00:00:00,2015-01-23 07:00:00
8525.16666667,2015-01-22 00:00:00,2015-01-23 08:00:00
8163.0,2015-01-22 00:00:00,2015-01-23 09:00:00
8363.33333333,2015-01-22 00:00:00,2015-01-23 10:00:00
8597.33333333,2015-01-22 00:00:00,2015-01-23 11:00:00
8938.83333333,2015-01-22 00:00:00,2015-01-23 12:00:00
9202.5,2015-01-22 00:00:00,2015-01-23 13:00:00
9340.16666667,2015-01-22 00:00:00,2015-01-23 14:00:00
9602.0,2015-01-22 00:00:00,2015-01-23 15:00:00
9071.33333333,2015-01-22 00:00:00,2015-01-23 16:00:00
8684.66666667,2015-01-22 00:00:00,2015-01-23 17:00:00
8770.66666667,2015-01-22 00:00:00,2015-01-23 18:00:00
8899.0,2015-01-22 00:00:00,2015-01-23 19:00:00
9024.33333333,2015-01-22 00:00:00,2015-01-23 20:00:00
8668.33333333,2015-01-22 00:00:00,2015-01-23 21:00:00
8331.16666667,2015-01-22 00:00:00,2015-01-23 22:00:00
8099.16666667,2015-01-22 00:00:00,2015-01-23 23:00:00
7909.0,2015-01-23 00:00:00,2015-01-24 00:00:00
8101.0,2015-01-23 00:00:00,2015-01-24 01:00:00
8112.5,2015-01-23 00:00:00,2015-01-24 02:00:00
7969.0,2015-01-23 00:00:00,2015-01-24 03:00:00
8036.83333333,2015-01-23 00:00:00,2015-01-24 04:00:00
8126.66666667,2015-01-23 00:00:00,2015-01-24 05:00:00
8519.0,2015-01-23 00:00:00,2015-01-24 06:00:00
8831.83333333,2015-01-23 00:00:00,2015-01-24 07:00:00
8777.5,2015-01-23 00:00:00,2015-01-24 08:00:00
7784.5,2015-01-23 00:00:00,2015-01-24 09:00:00
7422.16666667,2015-01-23 00:00:00,2015-01-24 10:00:00
7368.5,2015-01-23 00:00:00,2015-01-24 11:00:00
7529.33333333,2015-01-23 00:00:00,2015-01-24 12:00:00
7556.16666667,2015-01-23 00:00:00,2015-01-24 13:00:00
7794.0,2015-01-23 00:00:00,2015-01-24 14:00:00
8089.66666667,2015-01-23 00:00:00,2015-01-24 15:00:00
8028.83333333,2015-01-23 00:00:00,2015-01-24 16:00:00
8637.66666667,2015-01-23 00:00:00,2015-01-24 17:00:00
9671.0,2015-01-23 00:00:00,2015-01-24 18:00:00
10354.3333333,2015-01-23 00:00:00,2015-01-24 19:00:00
10603.5,2015-01-23 00:00:00,2015-01-24 20:00:00
10583.6666667,2015-01-23 00:00:00,2015-01-24 21:00:00
10668.5,2015-01-23 00:00:00,2015-01-24 22:00:00
10483.0,2015-01-23 00:00:00,2015-01-24 23:00:00
10729.0,2015-01-24 00:00:00,2015-01-25 00:00:00
10762.5,2015-01-24 00:00:00,2015-01-25 01:00:00
10930.1666667,2015-01-24 00:00:00,2015-01-25 02:00:00
11070.6666667,2015-01-24 00:00:00,2015-01-25 03:00:00
11264.5,2015-01-24 00:00:00,2015-01-25 04:00:00
11120.8333333,2015-01-24 00:00:00,2015-01-25 05:00:00
11290.8333333,2015-01-24 00:00:00,2015-01-25 06:00:00
11407.6666667,2015-01-24 00:00:00,2015-01-25 07:00:00
11097.5,2015-01-24 00:00:00,2015-01-25 08:00:00
10493.1666667,2015-01-24 00:00:00,2015-01-25 09:00:00
10143.1666667,2015-01-24 00:00:00,2015-01-25 10:00:00
9726.83333333,2015-01-24 00:00:00,2015-01-25 11:00:00
9547.5,2015-01-24 00:00:00,2015-01-25 12:00:00
9344.83333333,2015-01-24 00:00:00,2015-01-25 13:00:00
9121.33333333,2015-01-24 00:00:00,2015-01-25 14:00:00
8910.16666667,2015-01-24 00:00:00,2015-01-25 15:00:00
8844.33333333,2015-01-24 00:00:00,2015-01-25 16:00:00
9197.33333333,2015-01-24 00:00:00,2015-01-25 17:00:00
9638.0,2015-01-24 00:00:00,2015-01-25 18:00:00
9736.5,2015-01-24 00:00:00,2015-01-25 19:00:00
9697.0,2015-01-24 00:00:00,2015-01-25 20:00:00
9284.5,2015-01-24 00:00:00,2015-01-25 21:00:00
8859.5,2015-01-24 00:00:00,2015-01-25 22:00:00
8410.5,2015-01-24 00:00:00,2015-01-25 23:00:00
8160.0,2015-01-25 00:00:00,2015-01-26 00:00:00
7884.16666667,2015-01-25 00:00:00,2015-01-26 01:00:00
7627.33333333,2015-01-25 00:00:00,2015-01-26 02:00:00
7644.66666667,2015-01-25 00:00:00,2015-01-26 03:00:00
7691.33333333,2015-01-25 00:00:00,2015-01-26 04:00:00
7494.5,2015-01-25 00:00:00,2015-01-26 05:00:00
7887.33333333,2015-01-25 00:00:00,2015-01-26 06:00:00
8223.5,2015-01-25 00:00:00,2015-01-26 07:00:00
7618.33333333,2015-01-25 00:00:00,2015-01-26 08:00:00
6470.33333333,2015-01-25 00:00:00,2015-01-26 09:00:00
5788.83333333,2015-01-25 00:00:00,2015-01-26 10:00:00
5185.83333333,2015-01-25 00:00:00,2015-01-26 11:00:00
4945.5,2015-01-25 00:00:00,2015-01-26 12:00:00
5153.83333333,2015-01-25 00:00:00,2015-01-26 13:00:00
5522.33333333,2015-01-25 00:00:00,2015-01-26 14:00:00
5442.16666667,2015-01-25 00:00:00,2015-01-26 15:00:00
5558.0,2015-01-25 00:00:00,2015-01-26 16:00:00
5937.16666667,2015-01-25 00:00:00,2015-01-26 17:00:00
6625.66666667,2015-01-25 00:00:00,2015-01-26 18:00:00
6841.16666667,2015-01-25 00:00:00,2015-01-26 19:00:00
6785.33333333,2015-01-25 00:00:00,2015-01-26 20:00:00
6603.66666667,2015-01-25 00:00:00,2015-01-26 21:00:00
6445.33333333,2015-01-25 00:00:00,2015-01-26 22:00:00
6447.0,2015-01-25 00:00:00,2015-01-26 23:00:00
6564.66666667,2015-01-26 00:00:00,2015-01-27 00:00:00
6564.33333333,2015-01-26 00:00:00,2015-01-27 01:00:00
6710.83333333,2015-01-26 00:00:00,2015-01-27 02:00:00
7040.66666667,2015-01-26 00:00:00,2015-01-27 03:00:00
7299.0,2015-01-26 00:00:00,2015-01-27 04:00:00
7533.66666667,2015-01-26 00:00:00,2015-01-27 05:00:00
7568.0,2015-01-26 00:00:00,2015-01-27 06:00:00
7589.83333333,2015-01-26 00:00:00,2015-01-27 07:00:00
7564.66666667,2015-01-26 00:00:00,2015-01-27 08:00:00
7487.0,2015-01-26 00:00:00,2015-01-27 09:00:00
7501.0,2015-01-26 00:00:00,2015-01-27 10:00:00
7780.5,2015-01-26 00:00:00,2015-01-27 11:00:00
8337.83333333,2015-01-26 00:00:00,2015-01-27 12:00:00
8942.0,2015-01-26 00:00:00,2015-01-27 13:00:00
9335.16666667,2015-01-26 00:00:00,2015-01-27 14:00:00
9493.33333333,2015-01-26 00:00:00,2015-01-27 15:00:00
9625.0,2015-01-26 00:00:00,2015-01-27 16:00:00
9592.33333333,2015-01-26 00:00:00,2015-01-27 17:00:00
9829.16666667,2015-01-26 00:00:00,2015-01-27 18:00:00
9839.0,2015-01-26 00:00:00,2015-01-27 19:00:00
9916.83333333,2015-01-26 00:00:00,2015-01-27 20:00:00
10076.8333333,2015-01-26 00:00:00,2015-01-27 21:00:00
9892.16666667,2015-01-26 00:00:00,2015-01-27 22:00:00
9657.66666667,2015-01-26 00:00:00,2015-01-27 23:00:00
9169.0,2015-01-27 00:00:00,2015-01-28 00:00:00
8657.16666667,2015-01-27 00:00:00,2015-01-28 01:00:00
8273.16666667,2015-01-27 00:00:00,2015-01-28 02:00:00
7648.83333333,2015-01-27 00:00:00,2015-01-28 03:00:00
7001.5,2015-01-27 00:00:00,2015-01-28 04:00:00
6681.83333333,2015-01-27 00:00:00,2015-01-28 05:00:00
6637.66666667,2015-01-27 00:00:00,2015-01-28 06:00:00
6599.5,2015-01-27 00:00:00,2015-01-28 07:00:00
6510.33333333,2015-01-27 00:00:00,2015-01-28 08:00:00
6308.5,2015-01-27 00:00:00,2015-01-28 09:00:00
6271.0,2015-01-27 00:00:00,2015-01-28 10:00:00
6408.0,2015-01-27 00:00:00,2015-01-28 11:00:00
6692.83333333,2015-01-27 00:00:00,2015-01-28 12:00:00
7392.33333333,2015-01-27 00:00:00,2015-01-28 13:00:00
8015.5,2015-01-27 00:00:00,2015-01-28 14:00:00
7996.0,2015-01-27 00:00:00,2015-01-28 15:00:00
7770.83333333,2015-01-27 00:00:00,2015-01-28 16:00:00
7548.16666667,2015-01-27 00:00:00,2015-01-28 17:00:00
8172.33333333,2015-01-27 00:00:00,2015-01-28 18:00:00
8162.66666667,2015-01-27 00:00:00,2015-01-28 19:00:00
8071.0,2015-01-27 00:00:00,2015-01-28 20:00:00
7970.33333333,2015-01-27 00:00:00,2015-01-28 21:00:00
8129.83333333,2015-01-27 00:00:00,2015-01-28 22:00:00
7949.83333333,2015-01-27 00:00:00,2015-01-28 23:00:00
8321.83333333,2015-01-28 00:00:00,2015-01-29 00:00:00
8791.16666667,2015-01-28 00:00:00,2015-01-29 01:00:00
8835.83333333,2015-01-28 00:00:00,2015-01-29 02:00:00
9354.5,2015-01-28 00:00:00,2015-01-29 03:00:00
10267.3333333,2015-01-28 00:00:00,2015-01-29 04:00:00
10902.3333333,2015-01-28 00:00:00,2015-01-29 05:00:00
11428.6666667,2015-01-28 00:00:00,2015-01-29 06:00:00
11883.8333333,2015-01-28 00:00:00,2015-01-29 07:00:00
12067.0,2015-01-28 00:00:00,2015-01-29 08:00:00
12836.1666667,2015-01-28 00:00:00,2015-01-29 09:00:00
13693.0,2015-01-28 00:00:00,2015-01-29 10:00:00
14632.0,2015-01-28 00:00:00,2015-01-29 11:00:00
15749.8333333,2015-01-28 00:00:00,2015-01-29 12:00:00
16568.6666667,2015-01-28 00:00:00,2015-01-29 13:00:00
16898.6666667,2015-01-28 00:00:00,2015-01-29 14:00:00
17228.6666667,2015-01-28 00:00:00,2015-01-29 15:00:00
17308.0,2015-01-28 00:00:00,2015-01-29 16:00:00
17334.1666667,2015-01-28 00:00:00,2015-01-29 17:00:00
17435.8333333,2015-01-28 00:00:00,2015-01-29 18:00:00
17149.3333333,2015-01-28 00:00:00,2015-01-29 19:00:00
17015.8333333,2015-01-28 00:00:00,2015-01-29 20:00:00
16894.3333333,2015-01-28 00:00:00,2015-01-29 21:00:00
16916.0,2015-01-28 00:00:00,2015-01-29 22:00:00
16924.3333333,2015-01-28 00:00:00,2015-01-29 23:00:00
16630.0,2015-01-29 00:00:00,2015-01-30 00:00:00
15794.8333333,2015-01-29 00:00:00,2015-01-30 01:00:00
14933.8333333,2015-01-29 00:00:00,2015-01-30 02:00:00
14279.3333333,2015-01-29 00:00:00,2015-01-30 03:00:00
14558.5,2015-01-29 00:00:00,2015-01-30 04:00:00
15340.5,2015-01-29 00:00:00,2015-01-30 05:00:00
15651.5,2015-01-29 00:00:00,2015-01-30 06:00:00
15656.6666667,2015-01-29 00:00:00,2015-01-30 07:00:00
15728.1666667,2015-01-29 00:00:00,2015-01-30 08:00:00
15655.6666667,2015-01-29 00:00:00,2015-01-30 09:00:00
15455.8333333,2015-01-29 00:00:00,2015-01-30 10:00:00
15305.1666667,2015-01-29 00:00:00,2015-01-30 11:00:00
15464.8333333,2015-01-29 00:00:00,2015-01-30 12:00:00
15395.1666667,2015-01-29 00:00:00,2015-01-30 13:00:00
15168.1666667,2015-01-29 00:00:00,2015-01-30 14:00:00
14877.5,2015-01-29 00:00:00,2015-01-30 15:00:00
14528.1666667,2015-01-29 00:00:00,2015-01-30 16:00:00
14270.0,2015-01-29 00:00:00,2015-01-30 17:00:00
14146.8333333,2015-01-29 00:00:00,2015-01-30 18:00:00
13442.6666667,2015-01-29 00:00:00,2015-01-30 19:00:00
12802.5,2015-01-29 00:00:00,2015-01-30 20:00:00
13034.6666667,2015-01-29 00:00:00,2015-01-30 21:00:00
13063.6666667,2015-01-29 00:00:00,2015-01-30 22:00:00
13080.3333333,2015-01-29 00:00:00,2015-01-30 23:00:00
12470.1666667,2015-01-30 00:00:00,2015-01-31 00:00:00
11704.8333333,2015-01-30 00:00:00,2015-01-31 01:00:00
11564.0,2015-01-30 00:00:00,2015-01-31 02:00:00
11203.6666667,2015-01-30 00:00:00,2015-01-31 03:00:00
11467.6666667,2015-01-30 00:00:00,2015-01-31 04:00:00
12218.8333333,2015-01-30 00:00:00,2015-01-31 05:00:00
12544.5,2015-01-30 00:00:00,2015-01-31 06:00:00
13301.6666667,2015-01-30 00:00:00,2015-01-31 07:00:00
13470.5,2015-01-30 00:00:00,2015-01-31 08:00:00
13724.8333333,2015-01-30 00:00:00,2015-01-31 09:00:00
14359.5,2015-01-30 00:00:00,2015-01-31 10:00:00
15028.8333333,2015-01-30 00:00:00,2015-01-31 11:00:00
15472.3333333,2015-01-30 00:00:00,2015-01-31 12:00:00
15189.8333333,2015-01-30 00:00:00,2015-01-31 13:00:00
14491.3333333,2015-01-30 00:00:00,2015-01-31 14:00:00
13933.5,2015-01-30 00:00:00,2015-01-31 15:00:00
14493.6666667,2015-01-30 00:00:00,2015-01-31 16:00:00
14672.5,2015-01-30 00:00:00,2015-01-31 17:00:00
14297.8333333,2015-01-30 00:00:00,2015-01-31 18:00:00
14098.5,2015-01-30 00:00:00,2015-01-31 19:00:00
13602.1666667,2015-01-30 00:00:00,2015-01-31 20:00:00
13383.5,2015-01-30 00:00:00,2015-01-31 21:00:00
13450.3333333,2015-01-30 00:00:00,2015-01-31 22:00:00
13273.6666667,2015-01-30 00:00:00,2015-01-31 23:00:00
12800.3333333,2015-01-31 00:00:00,2015-02-01 00:00:00
12267.1666667,2015-01-31 00:00:00,2015-02-01 01:00:00
11425.1666667,2015-01-31 00:00:00,2015-02-01 02:00:00
11232.8333333,2015-01-31 00:00:00,2015-02-01 03:00:00
11140.5,2015-01-31 00:00:00,2015-02-01 04:00:00
11164.5,2015-01-31 00:00:00,2015-02-01 05:00:00
11222.3333333,2015-01-31 00:00:00,2015-02-01 06:00:00
10945.6666667,2015-01-31 00:00:00,2015-02-01 07:00:00
10526.1666667,2015-01-31 00:00:00,2015-02-01 08:00:00
10173.3333333,2015-01-31 00:00:00,2015-02-01 09:00:00
10379.5,2015-01-31 00:00:00,2015-02-01 10:00:00
11136.5,2015-01-31 00:00:00,2015-02-01 11:00:00
11902.3333333,2015-01-31 00:00:00,2015-02-01 12:00:00
11846.5,2015-01-31 00:00:00,2015-02-01 13:00:00
11930.1666667,2015-01-31 00:00:00,2015-02-01 14:00:00
12051.8333333,2015-01-31 00:00:00,2015-02-01 15:00:00
12107.3333333,2015-01-31 00:00:00,2015-02-01 16:00:00
11367.3333333,2015-01-31 00:00:00,2015-02-01 17:00:00
10552.1666667,2015-01-31 00:00:00,2015-02-01 18:00:00
10376.6666667,2015-01-31 00:00:00,2015-02-01 19:00:00
10471.3333333,2015-01-31 00:00:00,2015-02-01 20:00:00
10000.6666667,2015-01-31 00:00:00,2015-02-01 21:00:00
9573.33333333,2015-01-31 00:00:00,2015-02-01 22:00:00
9088.66666667,2015-01-31 00:00:00,2015-02-01 23:00:00
8547.5,2015-02-01 00:00:00,2015-02-02 00:00:00
8241.16666667,2015-02-01 00:00:00,2015-02-02 01:00:00
8328.16666667,2015-02-01 00:00:00,2015-02-02 02:00:00
8355.66666667,2015-02-01 00:00:00,2015-02-02 03:00:00
8479.83333333,2015-02-01 00:00:00,2015-02-02 04:00:00
8565.33333333,2015-02-01 00:00:00,2015-02-02 05:00:00
8320.66666667,2015-02-01 00:00:00,2015-02-02 06:00:00
7712.33333333,2015-02-01 00:00:00,2015-02-02 07:00:00
7408.83333333,2015-02-01 00:00:00,2015-02-02 08:00:00
7460.33333333,2015-02-01 00:00:00,2015-02-02 09:00:00
7882.83333333,2015-02-01 00:00:00,2015-02-02 10:00:00
8404.83333333,2015-02-01 00:00:00,2015-02-02 11:00:00
9375.0,2015-02-01 00:00:00,2015-02-02 12:00:00
10358.5,2015-02-01 00:00:00,2015-02-02 13:00:00
10652.5,2015-02-01 00:00:00,2015-02-02 14:00:00
10364.0,2015-02-01 00:00:00,2015-02-02 15:00:00
10126.8333333,2015-02-01 00:00:00,2015-02-02 16:00:00
9855.66666667,2015-02-01 00:00:00,2015-02-02 17:00:00
10016.1666667,2015-02-01 00:00:00,2015-02-02 18:00:00
10211.3333333,2015-02-01 00:00:00,2015-02-02 19:00:00
10757.6666667,2015-02-01 00:00:00,2015-02-02 20:00:00
11036.3333333,2015-02-01 00:00:00,2015-02-02 21:00:00
11146.5,2015-02-01 00:00:00,2015-02-02 22:00:00
11124.3333333,2015-02-01 00:00:00,2015-02-02 23:00:00
10972.3333333,2015-02-02 00:00:00,2015-02-03 00:00:00
10947.6666667,2015-02-02 00:00:00,2015-02-03 01:00:00
10709.6666667,2015-02-02 00:00:00,2015-02-03 02:00:00
10547.0,2015-02-02 00:00:00,2015-02-03 03:00:00
11143.3333333,2015-02-02 00:00:00,2015-02-03 04:00:00
11502.1666667,2015-02-02 00:00:00,2015-02-03 05:00:00
11583.1666667,2015-02-02 00:00:00,2015-02-03 06:00:00
11626.3333333,2015-02-02 00:00:00,2015-02-03 07:00:00
11804.0,2015-02-02 00:00:00,2015-02-03 08:00:00
11531.3333333,2015-02-02 00:00:00,2015-02-03 09:00:00
11527.6666667,2015-02-02 00:00:00,2015-02-03 10:00:00
11730.3333333,2015-02-02 00:00:00,2015-02-03 11:00:00
12185.6666667,2015-02-02 00:00:00,2015-02-03 12:00:00
12432.8333333,2015-02-02 00:00:00,2015-02-03 13:00:00
12180.1666667,2015-02-02 00:00:00,2015-02-03 14:00:00
11948.8333333,2015-02-02 00:00:00,2015-02-03 15:00:00
11974.0,2015-02-02 00:00:00,2015-02-03 16:00:00
11469.0,2015-02-02 00:00:00,2015-02-03 17:00:00
10679.3333333,2015-02-02 00:00:00,2015-02-03 18:00:00
10580.1666667,2015-02-02 00:00:00,2015-02-03 19:00:00
10912.3333333,2015-02-02 00:00:00,2015-02-03 20:00:00
11044.5,2015-02-02 00:00:00,2015-02-03 21:00:00
10967.6666667,2015-02-02 00:00:00,2015-02-03 22:00:00
10915.5,2015-02-02 00:00:00,2015-02-03 23:00:00
11109.5,2015-02-03 00:00:00,2015-02-04 00:00:00
10817.5,2015-02-03 00:00:00,2015-02-04 01:00:00
10821.3333333,2015-02-03 00:00:00,2015-02-04 02:00:00
11029.8333333,2015-02-03 00:00:00,2015-02-04 03:00:00
11538.8333333,2015-02-03 00:00:00,2015-02-04 04:00:00
11864.8333333,2015-02-03 00:00:00,2015-02-04 05:00:00
12175.0,2015-02-03 00:00:00,2015-02-04 06:00:00
11917.6666667,2015-02-03 00:00:00,2015-02-04 07:00:00
12140.3333333,2015-02-03 00:00:00,2015-02-04 08:00:00
12214.8333333,2015-02-03 00:00:00,2015-02-04 09:00:00
12321.0,2015-02-03 00:00:00,2015-02-04 10:00:00
12304.5,2015-02-03 00:00:00,2015-02-04 11:00:00
13173.0,2015-02-03 00:00:00,2015-02-04 12:00:00
13614.0,2015-02-03 00:00:00,2015-02-04 13:00:00
14498.5,2015-02-03 00:00:00,2015-02-04 14:00:00
14814.5,2015-02-03 00:00:00,2015-02-04 15:00:00
14838.5,2015-02-03 00:00:00,2015-02-04 16:00:00
14317.3333333,2015-02-03 00:00:00,2015-02-04 17:00:00
14074.6666667,2015-02-03 00:00:00,2015-02-04 18:00:00
14229.3333333,2015-02-03 00:00:00,2015-02-04 19:00:00
14473.8333333,2015-02-03 00:00:00,2015-02-04 20:00:00
14584.6666667,2015-02-03 00:00:00,2015-02-04 21:00:00
14423.1666667,2015-02-03 00:00:00,2015-02-04 22:00:00
13931.1666667,2015-02-03 00:00:00,2015-02-04 23:00:00
13366.5,2015-02-04 00:00:00,2015-02-05 00:00:00
13117.0,2015-02-04 00:00:00,2015-02-05 01:00:00
12711.5,2015-02-04 00:00:00,2015-02-05 02:00:00
12384.3333333,2015-02-04 00:00:00,2015-02-05 03:00:00
11981.6666667,2015-02-04 00:00:00,2015-02-05 04:00:00
11712.8333333,2015-02-04 00:00:00,2015-02-05 05:00:00
11496.0,2015-02-04 00:00:00,2015-02-05 06:00:00
11216.1666667,2015-02-04 00:00:00,2015-02-05 07:00:00
11207.8333333,2015-02-04 00:00:00,2015-02-05 08:00:00
10906.0,2015-02-04 00:00:00,2015-02-05 09:00:00
11143.5,2015-02-04 00:00:00,2015-02-05 10:00:00
11196.3333333,2015-02-04 00:00:00,2015-02-05 11:00:00
11390.5,2015-02-04 00:00:00,2015-02-05 12:00:00
11703.8333333,2015-02-04 00:00:00,2015-02-05 13:00:00
12173.0,2015-02-04 00:00:00,2015-02-05 14:00:00
12416.8333333,2015-02-04 00:00:00,2015-02-05 15:00:00
11892.6666667,2015-02-04 00:00:00,2015-02-05 16:00:00
11682.3333333,2015-02-04 00:00:00,2015-02-05 17:00:00
11363.6666667,2015-02-04 00:00:00,2015-02-05 18:00:00
11045.3333333,2015-02-04 00:00:00,2015-02-05 19:00:00
10965.6666667,2015-02-04 00:00:00,2015-02-05 20:00:00
10379.5,2015-02-04 00:00:00,2015-02-05 21:00:00
9804.66666667,2015-02-04 00:00:00,2015-02-05 22:00:00
