,Demand,Predict
912,24596.8333333,23292.716289
913,23004.8333333,23429.2531076
914,22253.5,23182.7414878
915,21864.1666667,22650.4328756
916,22148.1666667,23390.977763
917,22550.8333333,23393.7363737
918,23151.6666667,23821.9670772
919,23503.8333333,24445.8569724
920,25751.8333333,26967.3289898
921,27616.8333333,28048.6703683
922,28204.6666667,29420.2700331
923,27968.3333333,30698.6705636
924,28124.1666667,31580.6296981
925,27864.1666667,29990.3442711
926,26618.6666667,29677.9909552
927,25927.6666667,28978.1222469
928,25584.8333333,28999.4694291
929,26388.8333333,30214.7867859
930,29542.0,29956.2021185
931,31502.6666667,29767.1122364
932,31923.6666667,29235.2475491
933,30976.1666667,29053.8772896
934,28708.6666667,30274.2468986
935,26087.0,31214.2008227
936,24005.0,25404.2198819
937,22798.0,25958.9172068
938,22289.3333333,25361.5840429
939,22326.1666667,25348.7831719
940,23000.6666667,26350.2526945
941,25887.6666667,27568.9619909
942,30595.8333333,27574.1886866
943,33522.3333333,30223.2766785
944,34912.1666667,32375.9736194
945,35319.6666667,35738.333838
946,34924.6666667,35615.9833922
947,34521.0,36167.8562938
948,34196.3333333,35947.765062
949,33062.8333333,35735.2169657
950,32185.6666667,36117.4424268
951,31801.1666667,36219.4923033
952,31690.8333333,34753.819075
953,31963.1666667,33885.9698442
954,34889.6666667,32366.349207
955,35813.6666667,32412.9155952
956,35274.6666667,32853.2308357
957,32809.6666667,33123.3806963
958,29546.6666667,32677.1495161
959,27352.0,33119.5035938
960,25393.0,24764.6770693
961,24237.3333333,26886.8626318
962,23793.3333333,27684.5618906
963,23684.0,28828.4301369
964,24311.0,27725.6520718
965,26720.3333333,27157.2580039
966,30951.5,25883.1819555
967,33601.1666667,27976.1743753
968,34530.3333333,29072.3699873
969,34771.0,31114.3936402
970,34381.1666667,32645.7763816
971,34074.8333333,33541.4275145
972,33790.5,33119.4550455
973,32599.6666667,33768.8171426
974,31799.0,33730.6133011
975,31498.6666667,33618.2421167
976,31395.1666667,32932.2208705
977,31442.6666667,32080.7309626
978,34427.1666667,31219.1990188
979,35774.8333333,32188.433752
980,35553.1666667,33017.2903058
981,32831.8333333,33715.8646521
982,29623.0,33083.2001727
983,27275.5,33158.6087133
984,25528.3333333,25750.6572329
985,24458.0,26168.5565955
986,23874.6666667,25481.3575758
987,23991.8333333,25853.158138
988,24411.0,26388.3836616
989,26729.3333333,27300.4967432
990,31188.3333333,27982.2679483
991,33501.1666667,29214.3324242
992,34630.5,31146.1365658
993,34988.8333333,33132.6554161
994,34731.1666667,34017.4169968
995,34357.6666667,34334.2802013
996,34231.0,35876.0153033
997,33182.0,34639.5741191
998,32498.3333333,34751.3493464
999,32182.8333333,34681.9428832
1000,32196.8333333,32342.058186
1001,32523.3333333,31249.2560595
1002,35087.8333333,29596.820266
1003,35828.3333333,31148.8176473
1004,35274.5,32436.9232009
1005,32682.0,33027.4890921
1006,29521.3333333,33235.505508
1007,27495.3333333,32224.2514471
1008,26655.8333333,25338.3624536
1009,25253.1666667,25515.3821738
1010,24651.5,25849.9098018
1011,24558.0,24939.9965055
1012,25097.3333333,25385.1282323
1013,27604.1666667,27181.7046933
1014,31950.5,26263.9239227
1015,34604.8333333,28770.9133958
1016,36074.1666667,31108.2837312
1017,36719.1666667,34366.2200084
1018,36656.3333333,34527.3237115
1019,36094.6666667,34353.2971646
1020,35847.5,34570.7917086
1021,34460.0,33785.1012016
1022,33738.0,32339.1052619
1023,33089.8333333,32589.5090157
1024,33102.6666667,31327.4277089
1025,33390.3333333,30632.1208182
1026,35752.8333333,29977.7382373
1027,36308.8333333,30567.8094927
1028,35857.8333333,30363.5748034
1029,33835.1666667,29466.7818668
1030,31000.6666667,30553.1330876
1031,28846.3333333,31704.6006419
1032,26605.1666667,23732.4413048
1033,25032.6666667,24062.6641181
1034,24207.1666667,24733.446512
1035,23781.5,24622.3066227
1036,23590.3333333,24795.7694808
1037,24198.3333333,25184.5771372
1038,25404.6666667,24777.3685173
1039,26680.8333333,26989.6794914
1040,29787.1666667,28972.0686259
1041,31783.6666667,30902.8856902
1042,32023.5,32163.2222984
1043,31262.8333333,33123.3386828
1044,31211.0,33423.5055828
1045,30411.6666667,32030.7360263
1046,28950.0,31124.6073178
1047,28231.5,30540.7587112
1048,27950.0,29280.8388825
1049,28546.8333333,28551.1655265
1050,31223.3333333,28288.1085289
1051,32280.8333333,28425.8754698
1052,32451.0,29731.9792138
1053,31107.5,30085.0731543
1054,29015.5,30270.335028
1055,26777.6666667,31181.2038842
1056,24596.8333333,24654.9366266
1057,23004.8333333,24507.9037354
1058,22253.5,23986.277972
1059,21864.1666667,23457.9232796
1060,22148.1666667,23775.6957793
1061,22550.8333333,24024.2702629
1062,23151.6666667,22789.9517065
1063,23503.8333333,25537.9275186
1064,25751.8333333,26516.5272167
1065,27616.8333333,28455.9400603
1066,28204.6666667,29745.4078283
1067,27968.3333333,31074.1005718
1068,28124.1666667,32144.1427675
1069,27864.1666667,32764.627638
1070,26618.6666667,31930.8825731
1071,25927.6666667,31531.5998424
1072,25584.8333333,30429.2559568
1073,26388.8333333,28912.0794531
1074,29542.0,27406.833759
1075,31502.6666667,28927.3215246
1076,31923.6666667,30254.6346841
1077,30976.1666667,31321.1349547
1078,28708.6666667,32052.6311485
1079,26087.0,31456.5960256
1080,24005.0,24600.1867673
1081,22798.0,25043.5642193
1082,22289.3333333,25903.3150646
1083,22326.1666667,26711.0399268
1084,23000.6666667,26973.5516561
1085,25887.6666667,27669.5966826
1086,30595.8333333,27928.7983541
1087,33522.3333333,29861.9654388
1088,34912.1666667,32241.4181508
1089,35319.6666667,34504.2424627
1090,34924.6666667,34773.346325
1091,34521.0,35100.2493523
1092,34196.3333333,35094.1430041
1093,33062.8333333,33471.6559417
1094,32185.6666667,31957.5202892
1095,31801.1666667,32449.4803524
1096,31690.8333333,31066.0083164
1097,31963.1666667,31198.0883004
1098,34889.6666667,30645.4274663
1099,35813.6666667,31540.3050227
1100,35274.6666667,31444.9468718
1101,32809.6666667,31698.2334655
1102,29546.6666667,31949.1760776
1103,27352.0,31981.9729005
1104,25393.0,25310.7184572
1105,24237.3333333,25336.0196714
1106,23793.3333333,25344.9881711
1107,23684.0,23578.5239512
1108,24311.0,23770.3852101
1109,26720.3333333,25175.4975924
1110,30951.5,25378.0817375
1111,33601.1666667,26983.1916931
1112,34530.3333333,29795.8479532
1113,34771.0,31771.0712038
1114,34381.1666667,32702.1533496
1115,34074.8333333,32655.7886723
1116,33790.5,32988.8148741
1117,32599.6666667,31870.806798
1118,31799.0,31490.6157297
1119,31498.6666667,31503.7667563
1120,31395.1666667,29741.6949257
1121,31442.6666667,29640.6118094
1122,34427.1666667,29128.9130343
1123,35774.8333333,31519.8222904
1124,35553.1666667,32147.7639942
1125,32831.8333333,34246.7060858
1126,29623.0,33763.6758089
1127,27275.5,32690.9156554
1128,25528.3333333,25483.1791194
1129,24458.0,25038.0773599
1130,23874.6666667,25675.4976042
1131,23991.8333333,24978.8741295
1132,24411.0,26218.2836782
1133,26729.3333333,25161.7692625
1134,31188.3333333,26011.4515311
1135,33501.1666667,27818.937873
1136,34630.5,30169.893232
1137,34988.8333333,32057.039399
1138,34731.1666667,33021.4717484
1139,34357.6666667,33721.5883678
1140,34231.0,35136.6367436
1141,33182.0,33455.0046436
1142,32498.3333333,33797.8952974
1143,32182.8333333,34119.540596
1144,32196.8333333,31549.9560471
1145,32523.3333333,31597.5264548
1146,35087.8333333,30714.2679697
1147,35828.3333333,30711.2145288
1148,35274.5,32580.8670398
1149,32682.0,33410.9763588
1150,29521.3333333,34408.9709383
1151,27495.3333333,35769.6683776
1152,25539.6666667,28377.8586448
1153,24296.8333333,28176.2778481
1154,23890.6666667,28665.7234418
1155,23776.1666667,28487.7262279
1156,24217.1666667,28559.0639427
1157,26585.1666667,28917.4147628
1158,30949.0,28716.3677333
1159,32994.6666667,31436.0697061
1160,34138.1666667,33493.6464873
1161,34366.8333333,35712.2232495
1162,34116.8333333,34947.21867
1163,33839.8333333,34485.8954406
1164,33790.0,33971.905701
1165,32720.0,33909.0334674
1166,32019.3333333,32990.1961211
1167,31840.3333333,33460.8693689
1168,31767.6666667,31898.3024076
1169,32046.6666667,31091.0365691
1170,34720.6666667,30531.0352937
1171,35516.6666667,30655.4283831
1172,35225.5,31020.1752166
1173,32690.8333333,31188.587958
1174,29622.6666667,31464.4499049
1175,27770.0,32693.7898556
1176,26605.1666667,24525.2923403
1177,25032.6666667,24796.4932851
1178,24207.1666667,25318.9871325
1179,23781.5,25231.8407754
1180,23590.3333333,25353.2242571
1181,24198.3333333,26563.2455059
1182,25404.6666667,27058.6321515
1183,26680.8333333,28593.9588913
1184,29787.1666667,29944.2071154
1185,31783.6666667,31595.2986269
1186,32023.5,31719.7076241
1187,31262.8333333,31290.701966
1188,31211.0,31075.5933073
1189,30411.6666667,31138.1159963
1190,28950.0,31109.9333891
1191,28231.5,31142.6011238
1192,27950.0,29761.4901447
1193,28546.8333333,28510.9766777
1194,31223.3333333,27590.7559235
1195,32280.8333333,29090.813943
1196,32451.0,29892.6451912
1197,31107.5,30441.2738159
1198,29015.5,30733.6795181
1199,26777.6666667,31003.2309236
1200,24596.8333333,23593.0086912
1201,23004.8333333,23738.9712914
1202,22253.5,23743.183371
1203,21864.1666667,24157.0262682
1204,22148.1666667,24179.4913039
1205,22550.8333333,24543.5466561
1206,23151.6666667,23810.7410957
1207,23503.8333333,25227.1930618
1208,25751.8333333,27870.1836567
1209,27616.8333333,28735.5931741
1210,28204.6666667,30022.1352242
1211,27968.3333333,31583.151138
1212,28124.1666667,32108.7792671
1213,27864.1666667,31220.5686386
1214,26618.6666667,30581.3431931
1215,25927.6666667,31111.3039566
1216,25584.8333333,28788.9369891
1217,26388.8333333,28411.3723075
1218,29542.0,27001.4182459
1219,31502.6666667,28424.83817
1220,31923.6666667,29470.1288679
1221,30976.1666667,29768.1622389
1222,28708.6666667,30731.7441151
1223,26087.0,31789.8433867
1224,24005.0,25669.949044
1225,22798.0,25660.4444692
1226,22289.3333333,25742.3834508
1227,22326.1666667,25946.971742
1228,23000.6666667,26604.9142942
1229,25887.6666667,26537.2688265
1230,30595.8333333,27009.8933556
1231,33522.3333333,29549.6810377
1232,34912.1666667,32049.0026916
1233,35319.6666667,34590.6248079
1234,34924.6666667,34161.1884554
1235,34521.0,33822.096452
1236,34196.3333333,32973.9828771
1237,33062.8333333,32693.6918442
1238,32185.6666667,32370.4348914
1239,31801.1666667,32024.5984491
1240,31690.8333333,31277.6337234
1241,31963.1666667,31318.5972101
1242,34889.6666667,31438.8615666
1243,35813.6666667,30475.2244765
1244,35274.6666667,29851.5946314
1245,32809.6666667,28599.1323934
1246,29546.6666667,29681.7495005
1247,27352.0,30185.5459479
1248,25393.0,23226.5776109
1249,24237.3333333,24025.5751938
1250,23793.3333333,24532.3357967
1251,23684.0,25553.2655393
1252,24311.0,25360.6253547
1253,26720.3333333,25529.9497483
1254,30951.5,25186.1673871
1255,33601.1666667,27841.739442
1256,34530.3333333,30897.0945807
1257,34771.0,33313.0664752
1258,34381.1666667,34623.417253
1259,34074.8333333,34990.6719977
1260,33790.5,36048.5965082
1261,32599.6666667,35092.0192582
1262,31799.0,33061.1931938
1263,31498.6666667,32567.4235284
1264,31395.1666667,32419.3709741
1265,31442.6666667,32163.7734108
1266,34427.1666667,33112.0448836
1267,35774.8333333,32671.5044207
1268,35553.1666667,33118.7758624
1269,32831.8333333,34294.913837
1270,29623.0,34570.1158708
1271,27275.5,34193.5062872
1272,25528.3333333,26816.2456527
1273,24458.0,27027.1446206
1274,23874.6666667,27228.819703
1275,23991.8333333,27508.8106288
1276,24411.0,27756.4318755
1277,26729.3333333,28045.2478439
1278,31188.3333333,27640.9058819
1279,33501.1666667,29706.1482818
1280,34630.5,31200.5034146
1281,34988.8333333,33706.783381
1282,34731.1666667,34679.532682
1283,34357.6666667,35406.6285153
1284,34231.0,36729.0555289
1285,33182.0,35726.405538
1286,32498.3333333,35178.1571542
1287,32182.8333333,34369.8444289
1288,32196.8333333,33046.4761583
1289,32523.3333333,32033.5923992
1290,35087.8333333,31091.097358
1291,35828.3333333,31993.6352254
1292,35274.5,31483.6282215
1293,32682.0,32415.2938182
1294,29521.3333333,32529.4231863
1295,27495.3333333,32819.9758557
1296,25539.6666667,25829.0212281
1297,24296.8333333,25063.0149757
1298,23890.6666667,24855.2099449
1299,23776.1666667,24263.932164
1300,24217.1666667,25233.2411242
1301,26585.1666667,26700.6817898
1302,30949.0,27287.6590294
1303,32994.6666667,29381.6611736
1304,34138.1666667,32516.9669788
1305,34366.8333333,34664.6119127
1306,34116.8333333,35345.5989982
1307,33839.8333333,34649.7279271
1308,33790.0,34108.9997607
1309,32720.0,34163.1521035
1310,32019.3333333,34937.9007236
1311,31840.3333333,34794.6033633
1312,31767.6666667,33535.3489994
1313,32046.6666667,32693.9029987
1314,34720.6666667,29922.3006895
1315,35516.6666667,31359.9362668
1316,35225.5,31598.1407465
1317,32690.8333333,31314.2432207
1318,29622.6666667,33436.3278792
1319,27770.0,33061.0996762
1320,25727.3333333,26978.4449249
1321,24478.3333333,26905.3255415
1322,24054.5,27670.2527296
1323,23937.6666667,29188.933218
1324,24399.8333333,28416.8527874
1325,26769.6666667,28707.0027026
1326,31182.8333333,29230.8438215
1327,33177.3333333,28901.5001982
1328,34551.1666667,29826.6034941
1329,35152.3333333,29168.1344147
1330,35200.6666667,31637.6594354
1331,35056.3333333,31940.7236161
1332,35081.5,32978.1962996
1333,34077.5,33931.3145216
1334,33287.8333333,33243.0331137
1335,33165.0,33208.6882466
1336,33121.0,31388.9400928
1337,33166.6666667,31896.7956575
1338,35454.0,32167.3348876
1339,35677.1666667,32094.3059453
1340,34962.1666667,32140.0119355
1341,32800.3333333,32393.9610436
1342,30212.6666667,32111.6826436
1343,28490.6666667,32663.4564265
1344,24596.8333333,24393.9516249
1345,23004.8333333,23777.9983042
1346,22253.5,24355.2950118
1347,21864.1666667,23491.2891464
1348,22148.1666667,23714.72707
1349,22550.8333333,23545.7336416
1350,23151.6666667,23119.5811585
1351,23503.8333333,25219.4883452
1352,25751.8333333,26411.1040802
1353,27616.8333333,27411.3142255
1354,28204.6666667,28432.2326859
1355,27968.3333333,29400.3513611
1356,28124.1666667,30810.5485049
1357,27864.1666667,30508.980078
1358,26618.6666667,30846.4646501
1359,25927.6666667,30394.4064377
1360,25584.8333333,28580.2832303
1361,26388.8333333,26485.0875181
1362,29542.0,25585.7721363
1363,31502.6666667,26822.8855274
1364,31923.6666667,28543.6350263
1365,30976.1666667,29197.8353634
1366,28708.6666667,29493.1932869
1367,26087.0,30506.2301064
1368,24005.0,23712.2115713
1369,22798.0,24115.8853167
1370,22289.3333333,24506.0655311
1371,22326.1666667,25089.0754794
1372,23000.6666667,24854.1531272
1373,25887.6666667,24875.1031878
1374,30595.8333333,24269.115522
1375,33522.3333333,26866.0357802
1376,34912.1666667,28785.8814096
1377,35319.6666667,31296.1921295
1378,34924.6666667,32090.6206186
1379,34521.0,31902.1504907
1380,34196.3333333,32473.6148166
1381,33062.8333333,31874.8944133
1382,32185.6666667,30858.3294803
1383,31801.1666667,31210.0900532
1384,31690.8333333,30139.639482
1385,31963.1666667,29191.6007928
1386,34889.6666667,28092.2967655
1387,35813.6666667,29853.2839619
1388,35274.6666667,30775.5275251
1389,32809.6666667,31332.1961428
1390,29546.6666667,32045.4114607
1391,27352.0,32489.2096722
1392,25393.0,25717.5231484
1393,24237.3333333,26266.9263615
1394,23793.3333333,26587.9030484
1395,23684.0,27327.4460329
1396,24311.0,28088.9381536
1397,26720.3333333,29299.7021658
1398,30951.5,30447.9245114
1399,33601.1666667,32077.1279064
1400,34530.3333333,33432.2643851
1401,34771.0,35368.3652505
1402,34381.1666667,34487.4012679
1403,34074.8333333,35012.349028
1404,33790.5,33800.8109931
1405,32599.6666667,33927.5510526
1406,31799.0,33623.1691449
1407,31498.6666667,33233.3313817
1408,31395.1666667,32319.3748144
1409,31442.6666667,31045.2678178
1410,34427.1666667,29543.0604867
1411,35774.8333333,29903.4545189
1412,35553.1666667,30660.5089013
1413,32831.8333333,30926.9353478
1414,29623.0,30467.3657979
1415,27275.5,30954.0650081
1416,25528.3333333,24783.9009743
1417,24458.0,24829.0345982
1418,23874.6666667,25076.2547505
1419,23991.8333333,25954.6248751
1420,24411.0,26406.7618934
1421,26729.3333333,27355.0209978
1422,31188.3333333,27667.4325909
1423,33501.1666667,28048.4418853
1424,34630.5,30457.4702116
1425,34988.8333333,31435.3488305
1426,34731.1666667,32345.9351351
1427,34357.6666667,32787.5664267
1428,34231.0,33961.4431993
1429,33182.0,33670.6355776
1430,32498.3333333,33634.9661403
1431,32182.8333333,33208.4300468
1432,32196.8333333,33531.6264551
1433,32523.3333333,31415.3327872
1434,35087.8333333,31366.8547019
1435,35828.3333333,31142.4868167
1436,35274.5,31319.6976539
1437,32682.0,31973.1841847
1438,29521.3333333,32041.029298
1439,27495.3333333,33019.7787672
1440,25539.6666667,26755.6654412
1441,24296.8333333,26333.2521439
1442,23890.6666667,25330.6060268
1443,23776.1666667,25323.100033
1444,24217.1666667,25757.5899374
1445,26585.1666667,26008.5662641
1446,30949.0,26685.1603766
1447,32994.6666667,28294.4976703
1448,34138.1666667,29778.4496562
1449,34366.8333333,31355.6268282
1450,34116.8333333,32038.2295665
1451,33839.8333333,32962.2309729
1452,33790.0,33422.5746302
1453,32720.0,32742.7641627
1454,32019.3333333,32163.8202957
1455,31840.3333333,30676.9935273
1456,31767.6666667,30563.268528
1457,32046.6666667,30180.4589602
1458,34720.6666667,30340.9200853
1459,35516.6666667,31447.8303409
1460,35225.5,32179.9591524
1461,32690.8333333,33550.3813624
1462,29622.6666667,34075.8067
1463,27770.0,33995.8924186
1464,25727.3333333,25606.9013495
1465,24478.3333333,26457.1670746
1466,24054.5,25871.3341997
1467,23937.6666667,25765.5797202
1468,24399.8333333,26181.7230294
1469,26769.6666667,27155.0314868
1470,31182.8333333,27994.8117038
1471,33177.3333333,29783.1786374
1472,34551.1666667,31247.0648606
1473,35152.3333333,32716.9078945
