Demand,available_date,prediction_date
25203.8333333,2015-01-18 00:00:00,2015-01-19 00:00:00
23617.0,2015-01-18 00:00:00,2015-01-19 01:00:00
22956.1666667,2015-01-18 00:00:00,2015-01-19 02:00:00
22854.6666667,2015-01-18 00:00:00,2015-01-19 03:00:00
23482.1666667,2015-01-18 00:00:00,2015-01-19 04:00:00
26105.5,2015-01-18 00:00:00,2015-01-19 05:00:00
30594.3333333,2015-01-18 00:00:00,2015-01-19 06:00:00
34499.5,2015-01-18 00:00:00,2015-01-19 07:00:00
36621.0,2015-01-18 00:00:00,2015-01-19 08:00:00
38114.0,2015-01-18 00:00:00,2015-01-19 09:00:00
38448.3333333,2015-01-18 00:00:00,2015-01-19 10:00:00
38276.1666667,2015-01-18 00:00:00,2015-01-19 11:00:00
38148.5,2015-01-18 00:00:00,2015-01-19 12:00:00
36950.0,2015-01-18 00:00:00,2015-01-19 13:00:00
36247.0,2015-01-18 00:00:00,2015-01-19 14:00:00
36015.0,2015-01-18 00:00:00,2015-01-19 15:00:00
36135.0,2015-01-18 00:00:00,2015-01-19 16:00:00
37709.6666667,2015-01-18 00:00:00,2015-01-19 17:00:00
38782.0,2015-01-18 00:00:00,2015-01-19 18:00:00
39218.6666667,2015-01-18 00:00:00,2015-01-19 19:00:00
38433.8333333,2015-01-18 00:00:00,2015-01-19 20:00:00
35673.1666667,2015-01-18 00:00:00,2015-01-19 21:00:00
32078.8333333,2015-01-18 00:00:00,2015-01-19 22:00:00
29249.6666667,2015-01-18 00:00:00,2015-01-19 23:00:00
26917.5,2015-01-19 00:00:00,2015-01-20 00:00:00
25167.6666667,2015-01-19 00:00:00,2015-01-20 01:00:00
24406.6666667,2015-01-19 00:00:00,2015-01-20 02:00:00
24320.0,2015-01-19 00:00:00,2015-01-20 03:00:00
24803.0,2015-01-19 00:00:00,2015-01-20 04:00:00
27305.3333333,2015-01-19 00:00:00,2015-01-20 05:00:00
32039.0,2015-01-19 00:00:00,2015-01-20 06:00:00
36309.6666667,2015-01-19 00:00:00,2015-01-20 07:00:00
37862.0,2015-01-19 00:00:00,2015-01-20 08:00:00
39075.6666667,2015-01-19 00:00:00,2015-01-20 09:00:00
38615.1666667,2015-01-19 00:00:00,2015-01-20 10:00:00
38093.1666667,2015-01-19 00:00:00,2015-01-20 11:00:00
37898.1666667,2015-01-19 00:00:00,2015-01-20 12:00:00
36685.1666667,2015-01-19 00:00:00,2015-01-20 13:00:00
36085.5,2015-01-19 00:00:00,2015-01-20 14:00:00
36119.3333333,2015-01-19 00:00:00,2015-01-20 15:00:00
36719.1666667,2015-01-19 00:00:00,2015-01-20 16:00:00
38182.0,2015-01-19 00:00:00,2015-01-20 17:00:00
39951.3333333,2015-01-19 00:00:00,2015-01-20 18:00:00
40276.8333333,2015-01-19 00:00:00,2015-01-20 19:00:00
38992.3333333,2015-01-19 00:00:00,2015-01-20 20:00:00
36494.0,2015-01-19 00:00:00,2015-01-20 21:00:00
32933.3333333,2015-01-19 00:00:00,2015-01-20 22:00:00
29870.0,2015-01-19 00:00:00,2015-01-20 23:00:00
27205.3333333,2015-01-20 00:00:00,2015-01-21 00:00:00
25648.0,2015-01-20 00:00:00,2015-01-21 01:00:00
24874.5,2015-01-20 00:00:00,2015-01-21 02:00:00
24526.0,2015-01-20 00:00:00,2015-01-21 03:00:00
25247.5,2015-01-20 00:00:00,2015-01-21 04:00:00
27466.5,2015-01-20 00:00:00,2015-01-21 05:00:00
32425.1666667,2015-01-20 00:00:00,2015-01-21 06:00:00
36265.8333333,2015-01-20 00:00:00,2015-01-21 07:00:00
37705.3333333,2015-01-20 00:00:00,2015-01-21 08:00:00
38478.1666667,2015-01-20 00:00:00,2015-01-21 09:00:00
38596.3333333,2015-01-20 00:00:00,2015-01-21 10:00:00
38314.1666667,2015-01-20 00:00:00,2015-01-21 11:00:00
38278.1666667,2015-01-20 00:00:00,2015-01-21 12:00:00
37009.8333333,2015-01-20 00:00:00,2015-01-21 13:00:00
36269.6666667,2015-01-20 00:00:00,2015-01-21 14:00:00
36495.5,2015-01-20 00:00:00,2015-01-21 15:00:00
36957.1666667,2015-01-20 00:00:00,2015-01-21 16:00:00
38665.0,2015-01-20 00:00:00,2015-01-21 17:00:00
40301.1666667,2015-01-20 00:00:00,2015-01-21 18:00:00
40312.8333333,2015-01-20 00:00:00,2015-01-21 19:00:00
39313.1666667,2015-01-20 00:00:00,2015-01-21 20:00:00
36704.6666667,2015-01-20 00:00:00,2015-01-21 21:00:00
33098.5,2015-01-20 00:00:00,2015-01-21 22:00:00
30021.1666667,2015-01-20 00:00:00,2015-01-21 23:00:00
27278.0,2015-01-21 00:00:00,2015-01-22 00:00:00
25697.3333333,2015-01-21 00:00:00,2015-01-22 01:00:00
25059.5,2015-01-21 00:00:00,2015-01-22 02:00:00
24869.8333333,2015-01-21 00:00:00,2015-01-22 03:00:00
25266.6666667,2015-01-21 00:00:00,2015-01-22 04:00:00
27518.3333333,2015-01-21 00:00:00,2015-01-22 05:00:00
32303.8333333,2015-01-21 00:00:00,2015-01-22 06:00:00
35956.0,2015-01-21 00:00:00,2015-01-22 07:00:00
37519.8333333,2015-01-21 00:00:00,2015-01-22 08:00:00
38598.1666667,2015-01-21 00:00:00,2015-01-22 09:00:00
38422.3333333,2015-01-21 00:00:00,2015-01-22 10:00:00
37946.0,2015-01-21 00:00:00,2015-01-22 11:00:00
37870.3333333,2015-01-21 00:00:00,2015-01-22 12:00:00
36684.1666667,2015-01-21 00:00:00,2015-01-22 13:00:00
36093.1666667,2015-01-21 00:00:00,2015-01-22 14:00:00
35935.1666667,2015-01-21 00:00:00,2015-01-22 15:00:00
36422.1666667,2015-01-21 00:00:00,2015-01-22 16:00:00
37956.0,2015-01-21 00:00:00,2015-01-22 17:00:00
39515.0,2015-01-21 00:00:00,2015-01-22 18:00:00
39692.8333333,2015-01-21 00:00:00,2015-01-22 19:00:00
38867.6666667,2015-01-21 00:00:00,2015-01-22 20:00:00
36356.5,2015-01-21 00:00:00,2015-01-22 21:00:00
32921.5,2015-01-21 00:00:00,2015-01-22 22:00:00
29942.8333333,2015-01-21 00:00:00,2015-01-22 23:00:00
27472.8333333,2015-01-22 00:00:00,2015-01-23 00:00:00
25772.0,2015-01-22 00:00:00,2015-01-23 01:00:00
25137.3333333,2015-01-22 00:00:00,2015-01-23 02:00:00
24918.5,2015-01-22 00:00:00,2015-01-23 03:00:00
25396.8333333,2015-01-22 00:00:00,2015-01-23 04:00:00
27930.5,2015-01-22 00:00:00,2015-01-23 05:00:00
32741.8333333,2015-01-22 00:00:00,2015-01-23 06:00:00
36388.5,2015-01-22 00:00:00,2015-01-23 07:00:00
37927.0,2015-01-22 00:00:00,2015-01-23 08:00:00
38492.5,2015-01-22 00:00:00,2015-01-23 09:00:00
38155.8333333,2015-01-22 00:00:00,2015-01-23 10:00:00
37347.5,2015-01-22 00:00:00,2015-01-23 11:00:00
36871.8333333,2015-01-22 00:00:00,2015-01-23 12:00:00
35602.3333333,2015-01-22 00:00:00,2015-01-23 13:00:00
34825.5,2015-01-22 00:00:00,2015-01-23 14:00:00
34701.8333333,2015-01-22 00:00:00,2015-01-23 15:00:00
34996.0,2015-01-22 00:00:00,2015-01-23 16:00:00
37000.3333333,2015-01-22 00:00:00,2015-01-23 17:00:00
38646.8333333,2015-01-22 00:00:00,2015-01-23 18:00:00
38516.3333333,2015-01-22 00:00:00,2015-01-23 19:00:00
37919.0,2015-01-22 00:00:00,2015-01-23 20:00:00
35644.3333333,2015-01-22 00:00:00,2015-01-23 21:00:00
32898.1666667,2015-01-22 00:00:00,2015-01-23 22:00:00
30183.5,2015-01-22 00:00:00,2015-01-23 23:00:00
27565.5,2015-01-23 00:00:00,2015-01-24 00:00:00
25508.6666667,2015-01-23 00:00:00,2015-01-24 01:00:00
24843.8333333,2015-01-23 00:00:00,2015-01-24 02:00:00
24386.1666667,2015-01-23 00:00:00,2015-01-24 03:00:00
24273.6666667,2015-01-23 00:00:00,2015-01-24 04:00:00
24779.1666667,2015-01-23 00:00:00,2015-01-24 05:00:00
26170.6666667,2015-01-23 00:00:00,2015-01-24 06:00:00
27682.8333333,2015-01-23 00:00:00,2015-01-24 07:00:00
30736.3333333,2015-01-23 00:00:00,2015-01-24 08:00:00
33140.0,2015-01-23 00:00:00,2015-01-24 09:00:00
33493.5,2015-01-23 00:00:00,2015-01-24 10:00:00
32788.0,2015-01-23 00:00:00,2015-01-24 11:00:00
32672.6666667,2015-01-23 00:00:00,2015-01-24 12:00:00
32148.0,2015-01-23 00:00:00,2015-01-24 13:00:00
30972.8333333,2015-01-23 00:00:00,2015-01-24 14:00:00
30326.0,2015-01-23 00:00:00,2015-01-24 15:00:00
29587.0,2015-01-23 00:00:00,2015-01-24 16:00:00
31788.5,2015-01-23 00:00:00,2015-01-24 17:00:00
33832.5,2015-01-23 00:00:00,2015-01-24 18:00:00
34798.8333333,2015-01-23 00:00:00,2015-01-24 19:00:00
34914.3333333,2015-01-23 00:00:00,2015-01-24 20:00:00
33231.6666667,2015-01-23 00:00:00,2015-01-24 21:00:00
31030.8333333,2015-01-23 00:00:00,2015-01-24 22:00:00
28508.0,2015-01-23 00:00:00,2015-01-24 23:00:00
26026.5,2015-01-24 00:00:00,2015-01-25 00:00:00
23967.0,2015-01-24 00:00:00,2015-01-25 01:00:00
22935.0,2015-01-24 00:00:00,2015-01-25 02:00:00
22484.1666667,2015-01-24 00:00:00,2015-01-25 03:00:00
22463.8333333,2015-01-24 00:00:00,2015-01-25 04:00:00
22926.3333333,2015-01-24 00:00:00,2015-01-25 05:00:00
23754.8333333,2015-01-24 00:00:00,2015-01-25 06:00:00
24339.1666667,2015-01-24 00:00:00,2015-01-25 07:00:00
26210.5,2015-01-24 00:00:00,2015-01-25 08:00:00
28181.0,2015-01-24 00:00:00,2015-01-25 09:00:00
28993.5,2015-01-24 00:00:00,2015-01-25 10:00:00
28804.5,2015-01-24 00:00:00,2015-01-25 11:00:00
29067.0,2015-01-24 00:00:00,2015-01-25 12:00:00
29068.6666667,2015-01-24 00:00:00,2015-01-25 13:00:00
27789.1666667,2015-01-24 00:00:00,2015-01-25 14:00:00
27233.3333333,2015-01-24 00:00:00,2015-01-25 15:00:00
27030.3333333,2015-01-24 00:00:00,2015-01-25 16:00:00
29046.5,2015-01-24 00:00:00,2015-01-25 17:00:00
31932.0,2015-01-24 00:00:00,2015-01-25 18:00:00
32968.1666667,2015-01-24 00:00:00,2015-01-25 19:00:00
33129.5,2015-01-24 00:00:00,2015-01-25 20:00:00
32141.5,2015-01-24 00:00:00,2015-01-25 21:00:00
30012.6666667,2015-01-24 00:00:00,2015-01-25 22:00:00
27368.8333333,2015-01-24 00:00:00,2015-01-25 23:00:00
25077.1666667,2015-01-25 00:00:00,2015-01-26 00:00:00
23381.6666667,2015-01-25 00:00:00,2015-01-26 01:00:00
22808.5,2015-01-25 00:00:00,2015-01-26 02:00:00
22739.0,2015-01-25 00:00:00,2015-01-26 03:00:00
23466.8333333,2015-01-25 00:00:00,2015-01-26 04:00:00
26285.6666667,2015-01-25 00:00:00,2015-01-26 05:00:00
31085.1666667,2015-01-25 00:00:00,2015-01-26 06:00:00
35022.0,2015-01-25 00:00:00,2015-01-26 07:00:00
37052.0,2015-01-25 00:00:00,2015-01-26 08:00:00
37811.3333333,2015-01-25 00:00:00,2015-01-26 09:00:00
37444.8333333,2015-01-25 00:00:00,2015-01-26 10:00:00
36677.8333333,2015-01-25 00:00:00,2015-01-26 11:00:00
36307.0,2015-01-25 00:00:00,2015-01-26 12:00:00
35005.5,2015-01-25 00:00:00,2015-01-26 13:00:00
34480.0,2015-01-25 00:00:00,2015-01-26 14:00:00
34211.6666667,2015-01-25 00:00:00,2015-01-26 15:00:00
34410.0,2015-01-25 00:00:00,2015-01-26 16:00:00
35863.8333333,2015-01-25 00:00:00,2015-01-26 17:00:00
38500.3333333,2015-01-25 00:00:00,2015-01-26 18:00:00
39035.0,2015-01-25 00:00:00,2015-01-26 19:00:00
38130.3333333,2015-01-25 00:00:00,2015-01-26 20:00:00
35472.6666667,2015-01-25 00:00:00,2015-01-26 21:00:00
31892.5,2015-01-25 00:00:00,2015-01-26 22:00:00
28917.5,2015-01-25 00:00:00,2015-01-26 23:00:00
26484.0,2015-01-26 00:00:00,2015-01-27 00:00:00
25133.0,2015-01-26 00:00:00,2015-01-27 01:00:00
24656.8333333,2015-01-26 00:00:00,2015-01-27 02:00:00
24432.1666667,2015-01-26 00:00:00,2015-01-27 03:00:00
24986.0,2015-01-26 00:00:00,2015-01-27 04:00:00
27327.8333333,2015-01-26 00:00:00,2015-01-27 05:00:00
32277.3333333,2015-01-26 00:00:00,2015-01-27 06:00:00
35876.5,2015-01-26 00:00:00,2015-01-27 07:00:00
37198.6666667,2015-01-26 00:00:00,2015-01-27 08:00:00
37510.8333333,2015-01-26 00:00:00,2015-01-27 09:00:00
37200.1666667,2015-01-26 00:00:00,2015-01-27 10:00:00
36578.8333333,2015-01-26 00:00:00,2015-01-27 11:00:00
35997.5,2015-01-26 00:00:00,2015-01-27 12:00:00
34805.1666667,2015-01-26 00:00:00,2015-01-27 13:00:00
34345.3333333,2015-01-26 00:00:00,2015-01-27 14:00:00
34200.6666667,2015-01-26 00:00:00,2015-01-27 15:00:00
34377.6666667,2015-01-26 00:00:00,2015-01-27 16:00:00
36173.5,2015-01-26 00:00:00,2015-01-27 17:00:00
38385.5,2015-01-26 00:00:00,2015-01-27 18:00:00
38601.1666667,2015-01-26 00:00:00,2015-01-27 19:00:00
38176.6666667,2015-01-26 00:00:00,2015-01-27 20:00:00
35477.5,2015-01-26 00:00:00,2015-01-27 21:00:00
31990.8333333,2015-01-26 00:00:00,2015-01-27 22:00:00
29146.5,2015-01-26 00:00:00,2015-01-27 23:00:00
26698.3333333,2015-01-27 00:00:00,2015-01-28 00:00:00
25199.0,2015-01-27 00:00:00,2015-01-28 01:00:00
24792.5,2015-01-27 00:00:00,2015-01-28 02:00:00
24694.6666667,2015-01-27 00:00:00,2015-01-28 03:00:00
25201.5,2015-01-27 00:00:00,2015-01-28 04:00:00
27534.3333333,2015-01-27 00:00:00,2015-01-28 05:00:00
32506.8333333,2015-01-27 00:00:00,2015-01-28 06:00:00
35688.1666667,2015-01-27 00:00:00,2015-01-28 07:00:00
36865.6666667,2015-01-27 00:00:00,2015-01-28 08:00:00
37246.1666667,2015-01-27 00:00:00,2015-01-28 09:00:00
36979.6666667,2015-01-27 00:00:00,2015-01-28 10:00:00
36315.3333333,2015-01-27 00:00:00,2015-01-28 11:00:00
35840.6666667,2015-01-27 00:00:00,2015-01-28 12:00:00
34492.6666667,2015-01-27 00:00:00,2015-01-28 13:00:00
33929.5,2015-01-27 00:00:00,2015-01-28 14:00:00
33587.1666667,2015-01-27 00:00:00,2015-01-28 15:00:00
33953.1666667,2015-01-27 00:00:00,2015-01-28 16:00:00
35437.6666667,2015-01-27 00:00:00,2015-01-28 17:00:00
37794.3333333,2015-01-27 00:00:00,2015-01-28 18:00:00
38497.6666667,2015-01-27 00:00:00,2015-01-28 19:00:00
37445.3333333,2015-01-27 00:00:00,2015-01-28 20:00:00
35152.1666667,2015-01-27 00:00:00,2015-01-28 21:00:00
31792.5,2015-01-27 00:00:00,2015-01-28 22:00:00
29323.8333333,2015-01-27 00:00:00,2015-01-28 23:00:00
27060.5,2015-01-28 00:00:00,2015-01-29 00:00:00
25049.0,2015-01-28 00:00:00,2015-01-29 01:00:00
24472.1666667,2015-01-28 00:00:00,2015-01-29 02:00:00
24282.1666667,2015-01-28 00:00:00,2015-01-29 03:00:00
24817.5,2015-01-28 00:00:00,2015-01-29 04:00:00
27096.1666667,2015-01-28 00:00:00,2015-01-29 05:00:00
31929.6666667,2015-01-28 00:00:00,2015-01-29 06:00:00
35150.3333333,2015-01-28 00:00:00,2015-01-29 07:00:00
36316.0,2015-01-28 00:00:00,2015-01-29 08:00:00
36689.8333333,2015-01-28 00:00:00,2015-01-29 09:00:00
36489.5,2015-01-28 00:00:00,2015-01-29 10:00:00
35686.6666667,2015-01-28 00:00:00,2015-01-29 11:00:00
35423.8333333,2015-01-28 00:00:00,2015-01-29 12:00:00
34688.6666667,2015-01-28 00:00:00,2015-01-29 13:00:00
34180.0,2015-01-28 00:00:00,2015-01-29 14:00:00
34218.1666667,2015-01-28 00:00:00,2015-01-29 15:00:00
34406.8333333,2015-01-28 00:00:00,2015-01-29 16:00:00
35959.1666667,2015-01-28 00:00:00,2015-01-29 17:00:00
38367.3333333,2015-01-28 00:00:00,2015-01-29 18:00:00
38350.5,2015-01-28 00:00:00,2015-01-29 19:00:00
37554.0,2015-01-28 00:00:00,2015-01-29 20:00:00
35033.0,2015-01-28 00:00:00,2015-01-29 21:00:00
31795.3333333,2015-01-28 00:00:00,2015-01-29 22:00:00
28864.0,2015-01-28 00:00:00,2015-01-29 23:00:00
26578.5,2015-01-29 00:00:00,2015-01-30 00:00:00
25230.1666667,2015-01-29 00:00:00,2015-01-30 01:00:00
24793.8333333,2015-01-29 00:00:00,2015-01-30 02:00:00
24408.5,2015-01-29 00:00:00,2015-01-30 03:00:00
24859.5,2015-01-29 00:00:00,2015-01-30 04:00:00
27169.6666667,2015-01-29 00:00:00,2015-01-30 05:00:00
31718.6666667,2015-01-29 00:00:00,2015-01-30 06:00:00
34656.5,2015-01-29 00:00:00,2015-01-30 07:00:00
35532.3333333,2015-01-29 00:00:00,2015-01-30 08:00:00
36189.3333333,2015-01-29 00:00:00,2015-01-30 09:00:00
36080.6666667,2015-01-29 00:00:00,2015-01-30 10:00:00
35752.6666667,2015-01-29 00:00:00,2015-01-30 11:00:00
35614.1666667,2015-01-29 00:00:00,2015-01-30 12:00:00
34410.6666667,2015-01-29 00:00:00,2015-01-30 13:00:00
33882.1666667,2015-01-29 00:00:00,2015-01-30 14:00:00
33606.6666667,2015-01-29 00:00:00,2015-01-30 15:00:00
33603.1666667,2015-01-29 00:00:00,2015-01-30 16:00:00
34708.5,2015-01-29 00:00:00,2015-01-30 17:00:00
36789.6666667,2015-01-29 00:00:00,2015-01-30 18:00:00
36839.3333333,2015-01-29 00:00:00,2015-01-30 19:00:00
35763.6666667,2015-01-29 00:00:00,2015-01-30 20:00:00
33651.0,2015-01-29 00:00:00,2015-01-30 21:00:00
31222.1666667,2015-01-29 00:00:00,2015-01-30 22:00:00
29016.8333333,2015-01-29 00:00:00,2015-01-30 23:00:00
26709.1666667,2015-01-30 00:00:00,2015-01-31 00:00:00
25237.8333333,2015-01-30 00:00:00,2015-01-31 01:00:00
24295.5,2015-01-30 00:00:00,2015-01-31 02:00:00
23801.1666667,2015-01-30 00:00:00,2015-01-31 03:00:00
23629.3333333,2015-01-30 00:00:00,2015-01-31 04:00:00
24099.8333333,2015-01-30 00:00:00,2015-01-31 05:00:00
25230.3333333,2015-01-30 00:00:00,2015-01-31 06:00:00
26504.0,2015-01-30 00:00:00,2015-01-31 07:00:00
29347.5,2015-01-30 00:00:00,2015-01-31 08:00:00
31525.5,2015-01-30 00:00:00,2015-01-31 09:00:00
32081.6666667,2015-01-30 00:00:00,2015-01-31 10:00:00
31598.0,2015-01-30 00:00:00,2015-01-31 11:00:00
31662.1666667,2015-01-30 00:00:00,2015-01-31 12:00:00
31146.3333333,2015-01-30 00:00:00,2015-01-31 13:00:00
29700.8333333,2015-01-30 00:00:00,2015-01-31 14:00:00
28772.0,2015-01-30 00:00:00,2015-01-31 15:00:00
28705.0,2015-01-30 00:00:00,2015-01-31 16:00:00
30491.3333333,2015-01-30 00:00:00,2015-01-31 17:00:00
32596.6666667,2015-01-30 00:00:00,2015-01-31 18:00:00
33162.6666667,2015-01-30 00:00:00,2015-01-31 19:00:00
32900.3333333,2015-01-30 00:00:00,2015-01-31 20:00:00
31525.0,2015-01-30 00:00:00,2015-01-31 21:00:00
29403.5,2015-01-30 00:00:00,2015-01-31 22:00:00
27460.3333333,2015-01-30 00:00:00,2015-01-31 23:00:00
25573.3333333,2015-01-31 00:00:00,2015-02-01 00:00:00
23461.6666667,2015-01-31 00:00:00,2015-02-01 01:00:00
22439.8333333,2015-01-31 00:00:00,2015-02-01 02:00:00
22144.0,2015-01-31 00:00:00,2015-02-01 03:00:00
22202.6666667,2015-01-31 00:00:00,2015-02-01 04:00:00
22265.0,2015-01-31 00:00:00,2015-02-01 05:00:00
23006.3333333,2015-01-31 00:00:00,2015-02-01 06:00:00
23639.1666667,2015-01-31 00:00:00,2015-02-01 07:00:00
25288.6666667,2015-01-31 00:00:00,2015-02-01 08:00:00
27610.6666667,2015-01-31 00:00:00,2015-02-01 09:00:00
28942.5,2015-01-31 00:00:00,2015-02-01 10:00:00
28960.6666667,2015-01-31 00:00:00,2015-02-01 11:00:00
29376.1666667,2015-01-31 00:00:00,2015-02-01 12:00:00
29352.3333333,2015-01-31 00:00:00,2015-02-01 13:00:00
28170.6666667,2015-01-31 00:00:00,2015-02-01 14:00:00
27454.1666667,2015-01-31 00:00:00,2015-02-01 15:00:00
27312.0,2015-01-31 00:00:00,2015-02-01 16:00:00
29239.6666667,2015-01-31 00:00:00,2015-02-01 17:00:00
31547.0,2015-01-31 00:00:00,2015-02-01 18:00:00
32980.1666667,2015-01-31 00:00:00,2015-02-01 19:00:00
33502.3333333,2015-01-31 00:00:00,2015-02-01 20:00:00
32614.8333333,2015-01-31 00:00:00,2015-02-01 21:00:00
30212.5,2015-01-31 00:00:00,2015-02-01 22:00:00
27318.0,2015-01-31 00:00:00,2015-02-01 23:00:00
25096.0,2015-02-01 00:00:00,2015-02-02 00:00:00
23613.3333333,2015-02-01 00:00:00,2015-02-02 01:00:00
23195.5,2015-02-01 00:00:00,2015-02-02 02:00:00
23121.1666667,2015-02-01 00:00:00,2015-02-02 03:00:00
23730.5,2015-02-01 00:00:00,2015-02-02 04:00:00
26322.8333333,2015-02-01 00:00:00,2015-02-02 05:00:00
31034.1666667,2015-02-01 00:00:00,2015-02-02 06:00:00
35063.5,2015-02-01 00:00:00,2015-02-02 07:00:00
37013.6666667,2015-02-01 00:00:00,2015-02-02 08:00:00
37542.1666667,2015-02-01 00:00:00,2015-02-02 09:00:00
37509.0,2015-02-01 00:00:00,2015-02-02 10:00:00
37347.6666667,2015-02-01 00:00:00,2015-02-02 11:00:00
37228.1666667,2015-02-01 00:00:00,2015-02-02 12:00:00
36473.3333333,2015-02-01 00:00:00,2015-02-02 13:00:00
35993.6666667,2015-02-01 00:00:00,2015-02-02 14:00:00
35880.3333333,2015-02-01 00:00:00,2015-02-02 15:00:00
35747.8333333,2015-02-01 00:00:00,2015-02-02 16:00:00
37328.1666667,2015-02-01 00:00:00,2015-02-02 17:00:00
38845.0,2015-02-01 00:00:00,2015-02-02 18:00:00
39150.6666667,2015-02-01 00:00:00,2015-02-02 19:00:00
38043.6666667,2015-02-01 00:00:00,2015-02-02 20:00:00
35623.1666667,2015-02-01 00:00:00,2015-02-02 21:00:00
32088.8333333,2015-02-01 00:00:00,2015-02-02 22:00:00
29205.3333333,2015-02-01 00:00:00,2015-02-02 23:00:00
26937.6666667,2015-02-02 00:00:00,2015-02-03 00:00:00
25588.3333333,2015-02-02 00:00:00,2015-02-03 01:00:00
24826.6666667,2015-02-02 00:00:00,2015-02-03 02:00:00
24895.1666667,2015-02-02 00:00:00,2015-02-03 03:00:00
25365.5,2015-02-02 00:00:00,2015-02-03 04:00:00
27614.5,2015-02-02 00:00:00,2015-02-03 05:00:00
32505.3333333,2015-02-02 00:00:00,2015-02-03 06:00:00
36103.5,2015-02-02 00:00:00,2015-02-03 07:00:00
37463.0,2015-02-02 00:00:00,2015-02-03 08:00:00
37916.1666667,2015-02-02 00:00:00,2015-02-03 09:00:00
37694.6666667,2015-02-02 00:00:00,2015-02-03 10:00:00
37317.0,2015-02-02 00:00:00,2015-02-03 11:00:00
37312.8333333,2015-02-02 00:00:00,2015-02-03 12:00:00
36255.6666667,2015-02-02 00:00:00,2015-02-03 13:00:00
35740.8333333,2015-02-02 00:00:00,2015-02-03 14:00:00
35802.8333333,2015-02-02 00:00:00,2015-02-03 15:00:00
35746.6666667,2015-02-02 00:00:00,2015-02-03 16:00:00
36837.6666667,2015-02-02 00:00:00,2015-02-03 17:00:00
38970.0,2015-02-02 00:00:00,2015-02-03 18:00:00
39492.3333333,2015-02-02 00:00:00,2015-02-03 19:00:00
38656.8333333,2015-02-02 00:00:00,2015-02-03 20:00:00
36064.5,2015-02-02 00:00:00,2015-02-03 21:00:00
32556.5,2015-02-02 00:00:00,2015-02-03 22:00:00
29865.8333333,2015-02-02 00:00:00,2015-02-03 23:00:00
27579.8333333,2015-02-03 00:00:00,2015-02-04 00:00:00
26075.8333333,2015-02-03 00:00:00,2015-02-04 01:00:00
25559.3333333,2015-02-03 00:00:00,2015-02-04 02:00:00
25294.1666667,2015-02-03 00:00:00,2015-02-04 03:00:00
25906.8333333,2015-02-03 00:00:00,2015-02-04 04:00:00
28295.0,2015-02-03 00:00:00,2015-02-04 05:00:00
33130.3333333,2015-02-03 00:00:00,2015-02-04 06:00:00
36544.5,2015-02-03 00:00:00,2015-02-04 07:00:00
38158.1666667,2015-02-03 00:00:00,2015-02-04 08:00:00
38829.3333333,2015-02-03 00:00:00,2015-02-04 09:00:00
39009.5,2015-02-03 00:00:00,2015-02-04 10:00:00
38431.8333333,2015-02-03 00:00:00,2015-02-04 11:00:00
38472.0,2015-02-03 00:00:00,2015-02-04 12:00:00
37310.6666667,2015-02-03 00:00:00,2015-02-04 13:00:00
36768.0,2015-02-03 00:00:00,2015-02-04 14:00:00
36722.3333333,2015-02-03 00:00:00,2015-02-04 15:00:00
36540.8333333,2015-02-03 00:00:00,2015-02-04 16:00:00
38031.5,2015-02-03 00:00:00,2015-02-04 17:00:00
40333.3333333,2015-02-03 00:00:00,2015-02-04 18:00:00
40131.1666667,2015-02-03 00:00:00,2015-02-04 19:00:00
39453.3333333,2015-02-03 00:00:00,2015-02-04 20:00:00
36562.8333333,2015-02-03 00:00:00,2015-02-04 21:00:00
33152.8333333,2015-02-03 00:00:00,2015-02-04 22:00:00
30116.6666667,2015-02-03 00:00:00,2015-02-04 23:00:00
27331.5,2015-02-04 00:00:00,2015-02-05 00:00:00
26039.3333333,2015-02-04 00:00:00,2015-02-05 01:00:00
25480.8333333,2015-02-04 00:00:00,2015-02-05 02:00:00
25315.3333333,2015-02-04 00:00:00,2015-02-05 03:00:00
25978.0,2015-02-04 00:00:00,2015-02-05 04:00:00
28420.6666667,2015-02-04 00:00:00,2015-02-05 05:00:00
33516.6666667,2015-02-04 00:00:00,2015-02-05 06:00:00
36776.6666667,2015-02-04 00:00:00,2015-02-05 07:00:00
38401.0,2015-02-04 00:00:00,2015-02-05 08:00:00
38964.6666667,2015-02-04 00:00:00,2015-02-05 09:00:00
38975.0,2015-02-04 00:00:00,2015-02-05 10:00:00
38491.0,2015-02-04 00:00:00,2015-02-05 11:00:00
38450.6666667,2015-02-04 00:00:00,2015-02-05 12:00:00
36904.0,2015-02-04 00:00:00,2015-02-05 13:00:00
36134.5,2015-02-04 00:00:00,2015-02-05 14:00:00
36084.6666667,2015-02-04 00:00:00,2015-02-05 15:00:00
36209.5,2015-02-04 00:00:00,2015-02-05 16:00:00
37295.5,2015-02-04 00:00:00,2015-02-05 17:00:00
39868.1666667,2015-02-04 00:00:00,2015-02-05 18:00:00
40044.6666667,2015-02-04 00:00:00,2015-02-05 19:00:00
39354.3333333,2015-02-04 00:00:00,2015-02-05 20:00:00
36729.1666667,2015-02-04 00:00:00,2015-02-05 21:00:00
33278.5,2015-02-04 00:00:00,2015-02-05 22:00:00
30157.8333333,2015-02-04 00:00:00,2015-02-05 23:00:00
27841.6666667,2015-02-05 00:00:00,2015-02-06 00:00:00
