PTWind,available_date,prediction_date
,2015-01-19 00:00:00,2015-01-20 07:00:00
,2015-01-19 00:00:00,2015-01-20 08:00:00
,2015-01-19 00:00:00,2015-01-20 09:00:00
,2015-01-19 00:00:00,2015-01-20 10:00:00
,2015-01-19 00:00:00,2015-01-20 11:00:00
,2015-01-19 00:00:00,2015-01-20 12:00:00
,2015-01-19 00:00:00,2015-01-20 13:00:00
,2015-01-19 00:00:00,2015-01-20 14:00:00
,2015-01-19 00:00:00,2015-01-20 15:00:00
,2015-01-19 00:00:00,2015-01-20 16:00:00
,2015-01-19 00:00:00,2015-01-20 17:00:00
,2015-01-19 00:00:00,2015-01-20 18:00:00
,2015-01-19 00:00:00,2015-01-20 19:00:00
,2015-01-19 00:00:00,2015-01-20 20:00:00
,2015-01-19 00:00:00,2015-01-20 21:00:00
,2015-01-19 00:00:00,2015-01-20 22:00:00
,2015-01-19 00:00:00,2015-01-20 23:00:00
2470.15,2015-01-20 00:00:00,2015-01-21 00:00:00
2104.475,2015-01-20 00:00:00,2015-01-21 01:00:00
1965.5,2015-01-20 00:00:00,2015-01-21 02:00:00
2233.125,2015-01-20 00:00:00,2015-01-21 03:00:00
2319.7,2015-01-20 00:00:00,2015-01-21 04:00:00
2432.9,2015-01-20 00:00:00,2015-01-21 05:00:00
2617.125,2015-01-20 00:00:00,2015-01-21 06:00:00
2762.25,2015-01-20 00:00:00,2015-01-21 07:00:00
2894.45,2015-01-20 00:00:00,2015-01-21 08:00:00
3016.175,2015-01-20 00:00:00,2015-01-21 09:00:00
3149.8,2015-01-20 00:00:00,2015-01-21 10:00:00
3321.4,2015-01-20 00:00:00,2015-01-21 11:00:00
3440.875,2015-01-20 00:00:00,2015-01-21 12:00:00
3575.125,2015-01-20 00:00:00,2015-01-21 13:00:00
3661.75,2015-01-20 00:00:00,2015-01-21 14:00:00
3651.275,2015-01-20 00:00:00,2015-01-21 15:00:00
3613.35,2015-01-20 00:00:00,2015-01-21 16:00:00
3627.35,2015-01-20 00:00:00,2015-01-21 17:00:00
3600.9,2015-01-20 00:00:00,2015-01-21 18:00:00
3518.85,2015-01-20 00:00:00,2015-01-21 19:00:00
3527.375,2015-01-20 00:00:00,2015-01-21 20:00:00
3535.125,2015-01-20 00:00:00,2015-01-21 21:00:00
3514.3,2015-01-20 00:00:00,2015-01-21 22:00:00
3610.2,2015-01-20 00:00:00,2015-01-21 23:00:00
3639.85,2015-01-21 00:00:00,2015-01-22 00:00:00
3584.5,2015-01-21 00:00:00,2015-01-22 01:00:00
3507.275,2015-01-21 00:00:00,2015-01-22 02:00:00
3399.375,2015-01-21 00:00:00,2015-01-22 03:00:00
3279.3,2015-01-21 00:00:00,2015-01-22 04:00:00
3181.75,2015-01-21 00:00:00,2015-01-22 05:00:00
3073.825,2015-01-21 00:00:00,2015-01-22 06:00:00
3033.775,2015-01-21 00:00:00,2015-01-22 07:00:00
2958.875,2015-01-21 00:00:00,2015-01-22 08:00:00
2784.425,2015-01-21 00:00:00,2015-01-22 09:00:00
2595.775,2015-01-21 00:00:00,2015-01-22 10:00:00
2310.85,2015-01-21 00:00:00,2015-01-22 11:00:00
2182.4,2015-01-21 00:00:00,2015-01-22 12:00:00
2089.6,2015-01-21 00:00:00,2015-01-22 13:00:00
1917.3,2015-01-21 00:00:00,2015-01-22 14:00:00
1907.9,2015-01-21 00:00:00,2015-01-22 15:00:00
1892.2,2015-01-21 00:00:00,2015-01-22 16:00:00
1859.675,2015-01-21 00:00:00,2015-01-22 17:00:00
1904.6,2015-01-21 00:00:00,2015-01-22 18:00:00
1908.3,2015-01-21 00:00:00,2015-01-22 19:00:00
1866.5,2015-01-21 00:00:00,2015-01-22 20:00:00
1833.675,2015-01-21 00:00:00,2015-01-22 21:00:00
1782.175,2015-01-21 00:00:00,2015-01-22 22:00:00
1730.375,2015-01-21 00:00:00,2015-01-22 23:00:00
1776.275,2015-01-22 00:00:00,2015-01-23 00:00:00
1811.5,2015-01-22 00:00:00,2015-01-23 01:00:00
1707.975,2015-01-22 00:00:00,2015-01-23 02:00:00
1557.55,2015-01-22 00:00:00,2015-01-23 03:00:00
1543.8,2015-01-22 00:00:00,2015-01-23 04:00:00
1543.325,2015-01-22 00:00:00,2015-01-23 05:00:00
1476.9,2015-01-22 00:00:00,2015-01-23 06:00:00
1374.375,2015-01-22 00:00:00,2015-01-23 07:00:00
1295.25,2015-01-22 00:00:00,2015-01-23 08:00:00
1132.9,2015-01-22 00:00:00,2015-01-23 09:00:00
1042.725,2015-01-22 00:00:00,2015-01-23 10:00:00
1060.375,2015-01-22 00:00:00,2015-01-23 11:00:00
1128.75,2015-01-22 00:00:00,2015-01-23 12:00:00
1249.075,2015-01-22 00:00:00,2015-01-23 13:00:00
1303.9,2015-01-22 00:00:00,2015-01-23 14:00:00
1423.4,2015-01-22 00:00:00,2015-01-23 15:00:00
1504.525,2015-01-22 00:00:00,2015-01-23 16:00:00
1568.625,2015-01-22 00:00:00,2015-01-23 17:00:00
1641.625,2015-01-22 00:00:00,2015-01-23 18:00:00
1819.15,2015-01-22 00:00:00,2015-01-23 19:00:00
1824.825,2015-01-22 00:00:00,2015-01-23 20:00:00
1660.125,2015-01-22 00:00:00,2015-01-23 21:00:00
1451.925,2015-01-22 00:00:00,2015-01-23 22:00:00
1376.275,2015-01-22 00:00:00,2015-01-23 23:00:00
1355.375,2015-01-23 00:00:00,2015-01-24 00:00:00
1461.175,2015-01-23 00:00:00,2015-01-24 01:00:00
1552.25,2015-01-23 00:00:00,2015-01-24 02:00:00
1624.125,2015-01-23 00:00:00,2015-01-24 03:00:00
1618.1,2015-01-23 00:00:00,2015-01-24 04:00:00
1666.575,2015-01-23 00:00:00,2015-01-24 05:00:00
1684.125,2015-01-23 00:00:00,2015-01-24 06:00:00
1784.875,2015-01-23 00:00:00,2015-01-24 07:00:00
1864.625,2015-01-23 00:00:00,2015-01-24 08:00:00
1784.925,2015-01-23 00:00:00,2015-01-24 09:00:00
1688.6,2015-01-23 00:00:00,2015-01-24 10:00:00
1593.275,2015-01-23 00:00:00,2015-01-24 11:00:00
1430.35,2015-01-23 00:00:00,2015-01-24 12:00:00
1417.975,2015-01-23 00:00:00,2015-01-24 13:00:00
1260.475,2015-01-23 00:00:00,2015-01-24 14:00:00
1164.0,2015-01-23 00:00:00,2015-01-24 15:00:00
1147.6,2015-01-23 00:00:00,2015-01-24 16:00:00
1378.85,2015-01-23 00:00:00,2015-01-24 17:00:00
1565.775,2015-01-23 00:00:00,2015-01-24 18:00:00
1663.975,2015-01-23 00:00:00,2015-01-24 19:00:00
1709.625,2015-01-23 00:00:00,2015-01-24 20:00:00
1619.35,2015-01-23 00:00:00,2015-01-24 21:00:00
1674.575,2015-01-23 00:00:00,2015-01-24 22:00:00
1682.225,2015-01-23 00:00:00,2015-01-24 23:00:00
1579.775,2015-01-24 00:00:00,2015-01-25 00:00:00
1460.55,2015-01-24 00:00:00,2015-01-25 01:00:00
1366.275,2015-01-24 00:00:00,2015-01-25 02:00:00
1350.125,2015-01-24 00:00:00,2015-01-25 03:00:00
1342.825,2015-01-24 00:00:00,2015-01-25 04:00:00
1327.525,2015-01-24 00:00:00,2015-01-25 05:00:00
1193.675,2015-01-24 00:00:00,2015-01-25 06:00:00
1111.45,2015-01-24 00:00:00,2015-01-25 07:00:00
1085.075,2015-01-24 00:00:00,2015-01-25 08:00:00
926.075,2015-01-24 00:00:00,2015-01-25 09:00:00
796.25,2015-01-24 00:00:00,2015-01-25 10:00:00
671.975,2015-01-24 00:00:00,2015-01-25 11:00:00
580.525,2015-01-24 00:00:00,2015-01-25 12:00:00
556.575,2015-01-24 00:00:00,2015-01-25 13:00:00
541.25,2015-01-24 00:00:00,2015-01-25 14:00:00
512.725,2015-01-24 00:00:00,2015-01-25 15:00:00
582.175,2015-01-24 00:00:00,2015-01-25 16:00:00
749.475,2015-01-24 00:00:00,2015-01-25 17:00:00
917.0,2015-01-24 00:00:00,2015-01-25 18:00:00
1062.225,2015-01-24 00:00:00,2015-01-25 19:00:00
1087.425,2015-01-24 00:00:00,2015-01-25 20:00:00
1254.35,2015-01-24 00:00:00,2015-01-25 21:00:00
1494.75,2015-01-24 00:00:00,2015-01-25 22:00:00
1522.075,2015-01-24 00:00:00,2015-01-25 23:00:00
1556.2,2015-01-25 00:00:00,2015-01-26 00:00:00
1544.7,2015-01-25 00:00:00,2015-01-26 01:00:00
1492.175,2015-01-25 00:00:00,2015-01-26 02:00:00
1428.675,2015-01-25 00:00:00,2015-01-26 03:00:00
1401.3,2015-01-25 00:00:00,2015-01-26 04:00:00
1420.575,2015-01-25 00:00:00,2015-01-26 05:00:00
1481.15,2015-01-25 00:00:00,2015-01-26 06:00:00
1713.675,2015-01-25 00:00:00,2015-01-26 07:00:00
1932.8,2015-01-25 00:00:00,2015-01-26 08:00:00
1593.775,2015-01-25 00:00:00,2015-01-26 09:00:00
1089.85,2015-01-25 00:00:00,2015-01-26 10:00:00
807.175,2015-01-25 00:00:00,2015-01-26 11:00:00
712.8,2015-01-25 00:00:00,2015-01-26 12:00:00
659.85,2015-01-25 00:00:00,2015-01-26 13:00:00
638.475,2015-01-25 00:00:00,2015-01-26 14:00:00
814.7,2015-01-25 00:00:00,2015-01-26 15:00:00
935.15,2015-01-25 00:00:00,2015-01-26 16:00:00
1214.4,2015-01-25 00:00:00,2015-01-26 17:00:00
1439.8,2015-01-25 00:00:00,2015-01-26 18:00:00
1617.075,2015-01-25 00:00:00,2015-01-26 19:00:00
1551.725,2015-01-25 00:00:00,2015-01-26 20:00:00
1388.5,2015-01-25 00:00:00,2015-01-26 21:00:00
1224.925,2015-01-25 00:00:00,2015-01-26 22:00:00
1189.65,2015-01-25 00:00:00,2015-01-26 23:00:00
1149.45,2015-01-26 00:00:00,2015-01-27 00:00:00
1147.5,2015-01-26 00:00:00,2015-01-27 01:00:00
1212.725,2015-01-26 00:00:00,2015-01-27 02:00:00
1316.05,2015-01-26 00:00:00,2015-01-27 03:00:00
1364.25,2015-01-26 00:00:00,2015-01-27 04:00:00
1263.35,2015-01-26 00:00:00,2015-01-27 05:00:00
1141.175,2015-01-26 00:00:00,2015-01-27 06:00:00
1265.7,2015-01-26 00:00:00,2015-01-27 07:00:00
1328.025,2015-01-26 00:00:00,2015-01-27 08:00:00
1159.7,2015-01-26 00:00:00,2015-01-27 09:00:00
955.575,2015-01-26 00:00:00,2015-01-27 10:00:00
631.15,2015-01-26 00:00:00,2015-01-27 11:00:00
508.775,2015-01-26 00:00:00,2015-01-27 12:00:00
444.75,2015-01-26 00:00:00,2015-01-27 13:00:00
396.15,2015-01-26 00:00:00,2015-01-27 14:00:00
491.4,2015-01-26 00:00:00,2015-01-27 15:00:00
600.1,2015-01-26 00:00:00,2015-01-27 16:00:00
728.525,2015-01-26 00:00:00,2015-01-27 17:00:00
978.875,2015-01-26 00:00:00,2015-01-27 18:00:00
1252.4,2015-01-26 00:00:00,2015-01-27 19:00:00
1512.025,2015-01-26 00:00:00,2015-01-27 20:00:00
1633.7,2015-01-26 00:00:00,2015-01-27 21:00:00
1660.8,2015-01-26 00:00:00,2015-01-27 22:00:00
1537.575,2015-01-26 00:00:00,2015-01-27 23:00:00
1420.8,2015-01-27 00:00:00,2015-01-28 00:00:00
1295.575,2015-01-27 00:00:00,2015-01-28 01:00:00
1335.425,2015-01-27 00:00:00,2015-01-28 02:00:00
1334.825,2015-01-27 00:00:00,2015-01-28 03:00:00
1487.275,2015-01-27 00:00:00,2015-01-28 04:00:00
1596.825,2015-01-27 00:00:00,2015-01-28 05:00:00
1665.725,2015-01-27 00:00:00,2015-01-28 06:00:00
2148.65,2015-01-27 00:00:00,2015-01-28 07:00:00
2428.875,2015-01-27 00:00:00,2015-01-28 08:00:00
2260.5,2015-01-27 00:00:00,2015-01-28 09:00:00
1597.725,2015-01-27 00:00:00,2015-01-28 10:00:00
1516.125,2015-01-27 00:00:00,2015-01-28 11:00:00
1925.0,2015-01-27 00:00:00,2015-01-28 12:00:00
1801.875,2015-01-27 00:00:00,2015-01-28 13:00:00
1703.0,2015-01-27 00:00:00,2015-01-28 14:00:00
1558.65,2015-01-27 00:00:00,2015-01-28 15:00:00
1509.25,2015-01-27 00:00:00,2015-01-28 16:00:00
1542.35,2015-01-27 00:00:00,2015-01-28 17:00:00
1817.25,2015-01-27 00:00:00,2015-01-28 18:00:00
1945.1,2015-01-27 00:00:00,2015-01-28 19:00:00
1967.025,2015-01-27 00:00:00,2015-01-28 20:00:00
1928.225,2015-01-27 00:00:00,2015-01-28 21:00:00
1901.85,2015-01-27 00:00:00,2015-01-28 22:00:00
2010.7,2015-01-27 00:00:00,2015-01-28 23:00:00
2145.4,2015-01-28 00:00:00,2015-01-29 00:00:00
2203.45,2015-01-28 00:00:00,2015-01-29 01:00:00
2239.75,2015-01-28 00:00:00,2015-01-29 02:00:00
2230.65,2015-01-28 00:00:00,2015-01-29 03:00:00
2125.1,2015-01-28 00:00:00,2015-01-29 04:00:00
2176.7,2015-01-28 00:00:00,2015-01-29 05:00:00
2359.95,2015-01-28 00:00:00,2015-01-29 06:00:00
2508.375,2015-01-28 00:00:00,2015-01-29 07:00:00
2612.55,2015-01-28 00:00:00,2015-01-29 08:00:00
2695.725,2015-01-28 00:00:00,2015-01-29 09:00:00
2810.2,2015-01-28 00:00:00,2015-01-29 10:00:00
2869.425,2015-01-28 00:00:00,2015-01-29 11:00:00
3165.0,2015-01-28 00:00:00,2015-01-29 12:00:00
3427.3,2015-01-28 00:00:00,2015-01-29 13:00:00
3511.825,2015-01-28 00:00:00,2015-01-29 14:00:00
3790.5,2015-01-28 00:00:00,2015-01-29 15:00:00
3897.625,2015-01-28 00:00:00,2015-01-29 16:00:00
3879.35,2015-01-28 00:00:00,2015-01-29 17:00:00
3859.2,2015-01-28 00:00:00,2015-01-29 18:00:00
3776.1,2015-01-28 00:00:00,2015-01-29 19:00:00
3850.25,2015-01-28 00:00:00,2015-01-29 20:00:00
3876.775,2015-01-28 00:00:00,2015-01-29 21:00:00
3861.0,2015-01-28 00:00:00,2015-01-29 22:00:00
3861.175,2015-01-28 00:00:00,2015-01-29 23:00:00
3854.925,2015-01-29 00:00:00,2015-01-30 00:00:00
3875.225,2015-01-29 00:00:00,2015-01-30 01:00:00
3878.3,2015-01-29 00:00:00,2015-01-30 02:00:00
3887.625,2015-01-29 00:00:00,2015-01-30 03:00:00
3922.475,2015-01-29 00:00:00,2015-01-30 04:00:00
3885.95,2015-01-29 00:00:00,2015-01-30 05:00:00
3954.425,2015-01-29 00:00:00,2015-01-30 06:00:00
3954.625,2015-01-29 00:00:00,2015-01-30 07:00:00
3968.0,2015-01-29 00:00:00,2015-01-30 08:00:00
4019.85,2015-01-29 00:00:00,2015-01-30 09:00:00
4041.975,2015-01-29 00:00:00,2015-01-30 10:00:00
4067.55,2015-01-29 00:00:00,2015-01-30 11:00:00
4066.975,2015-01-29 00:00:00,2015-01-30 12:00:00
3993.525,2015-01-29 00:00:00,2015-01-30 13:00:00
4080.35,2015-01-29 00:00:00,2015-01-30 14:00:00
4099.525,2015-01-29 00:00:00,2015-01-30 15:00:00
4078.025,2015-01-29 00:00:00,2015-01-30 16:00:00
4085.425,2015-01-29 00:00:00,2015-01-30 17:00:00
4032.875,2015-01-29 00:00:00,2015-01-30 18:00:00
4009.125,2015-01-29 00:00:00,2015-01-30 19:00:00
4039.9,2015-01-29 00:00:00,2015-01-30 20:00:00
4088.875,2015-01-29 00:00:00,2015-01-30 21:00:00
4019.125,2015-01-29 00:00:00,2015-01-30 22:00:00
3954.35,2015-01-29 00:00:00,2015-01-30 23:00:00
3941.25,2015-01-30 00:00:00,2015-01-31 00:00:00
3783.425,2015-01-30 00:00:00,2015-01-31 01:00:00
3680.25,2015-01-30 00:00:00,2015-01-31 02:00:00
3679.025,2015-01-30 00:00:00,2015-01-31 03:00:00
3732.0,2015-01-30 00:00:00,2015-01-31 04:00:00
3795.25,2015-01-30 00:00:00,2015-01-31 05:00:00
3746.4,2015-01-30 00:00:00,2015-01-31 06:00:00
3773.075,2015-01-30 00:00:00,2015-01-31 07:00:00
3767.325,2015-01-30 00:00:00,2015-01-31 08:00:00
3605.625,2015-01-30 00:00:00,2015-01-31 09:00:00
3547.625,2015-01-30 00:00:00,2015-01-31 10:00:00
3660.05,2015-01-30 00:00:00,2015-01-31 11:00:00
3750.85,2015-01-30 00:00:00,2015-01-31 12:00:00
3810.975,2015-01-30 00:00:00,2015-01-31 13:00:00
3777.925,2015-01-30 00:00:00,2015-01-31 14:00:00
3831.85,2015-01-30 00:00:00,2015-01-31 15:00:00
3719.0,2015-01-30 00:00:00,2015-01-31 16:00:00
3535.45,2015-01-30 00:00:00,2015-01-31 17:00:00
3415.85,2015-01-30 00:00:00,2015-01-31 18:00:00
3346.325,2015-01-30 00:00:00,2015-01-31 19:00:00
3195.975,2015-01-30 00:00:00,2015-01-31 20:00:00
2967.5,2015-01-30 00:00:00,2015-01-31 21:00:00
2981.125,2015-01-30 00:00:00,2015-01-31 22:00:00
2865.275,2015-01-30 00:00:00,2015-01-31 23:00:00
2624.575,2015-01-31 00:00:00,2015-02-01 00:00:00
2429.95,2015-01-31 00:00:00,2015-02-01 01:00:00
2288.4,2015-01-31 00:00:00,2015-02-01 02:00:00
2301.425,2015-01-31 00:00:00,2015-02-01 03:00:00
2286.0,2015-01-31 00:00:00,2015-02-01 04:00:00
2361.4,2015-01-31 00:00:00,2015-02-01 05:00:00
2331.575,2015-01-31 00:00:00,2015-02-01 06:00:00
2245.9,2015-01-31 00:00:00,2015-02-01 07:00:00
2122.925,2015-01-31 00:00:00,2015-02-01 08:00:00
1946.725,2015-01-31 00:00:00,2015-02-01 09:00:00
1785.025,2015-01-31 00:00:00,2015-02-01 10:00:00
1848.525,2015-01-31 00:00:00,2015-02-01 11:00:00
1861.8,2015-01-31 00:00:00,2015-02-01 12:00:00
1934.625,2015-01-31 00:00:00,2015-02-01 13:00:00
2085.625,2015-01-31 00:00:00,2015-02-01 14:00:00
2183.125,2015-01-31 00:00:00,2015-02-01 15:00:00
2074.6,2015-01-31 00:00:00,2015-02-01 16:00:00
1903.325,2015-01-31 00:00:00,2015-02-01 17:00:00
1881.475,2015-01-31 00:00:00,2015-02-01 18:00:00
1817.275,2015-01-31 00:00:00,2015-02-01 19:00:00
1763.975,2015-01-31 00:00:00,2015-02-01 20:00:00
1532.325,2015-01-31 00:00:00,2015-02-01 21:00:00
1449.95,2015-01-31 00:00:00,2015-02-01 22:00:00
1510.275,2015-01-31 00:00:00,2015-02-01 23:00:00
1640.75,2015-02-01 00:00:00,2015-02-02 00:00:00
1885.15,2015-02-01 00:00:00,2015-02-02 01:00:00
2119.475,2015-02-01 00:00:00,2015-02-02 02:00:00
2301.725,2015-02-01 00:00:00,2015-02-02 03:00:00
2391.75,2015-02-01 00:00:00,2015-02-02 04:00:00
2617.0,2015-02-01 00:00:00,2015-02-02 05:00:00
2842.2,2015-02-01 00:00:00,2015-02-02 06:00:00
3022.45,2015-02-01 00:00:00,2015-02-02 07:00:00
3136.15,2015-02-01 00:00:00,2015-02-02 08:00:00
3279.525,2015-02-01 00:00:00,2015-02-02 09:00:00
3448.625,2015-02-01 00:00:00,2015-02-02 10:00:00
3498.675,2015-02-01 00:00:00,2015-02-02 11:00:00
3509.875,2015-02-01 00:00:00,2015-02-02 12:00:00
3603.225,2015-02-01 00:00:00,2015-02-02 13:00:00
3794.725,2015-02-01 00:00:00,2015-02-02 14:00:00
3814.675,2015-02-01 00:00:00,2015-02-02 15:00:00
3827.55,2015-02-01 00:00:00,2015-02-02 16:00:00
3861.8,2015-02-01 00:00:00,2015-02-02 17:00:00
3858.95,2015-02-01 00:00:00,2015-02-02 18:00:00
3882.675,2015-02-01 00:00:00,2015-02-02 19:00:00
3861.95,2015-02-01 00:00:00,2015-02-02 20:00:00
3804.8,2015-02-01 00:00:00,2015-02-02 21:00:00
3772.95,2015-02-01 00:00:00,2015-02-02 22:00:00
3760.575,2015-02-01 00:00:00,2015-02-02 23:00:00
3650.625,2015-02-02 00:00:00,2015-02-03 00:00:00
3488.375,2015-02-02 00:00:00,2015-02-03 01:00:00
3314.75,2015-02-02 00:00:00,2015-02-03 02:00:00
3271.75,2015-02-02 00:00:00,2015-02-03 03:00:00
3201.8,2015-02-02 00:00:00,2015-02-03 04:00:00
3178.875,2015-02-02 00:00:00,2015-02-03 05:00:00
3101.25,2015-02-02 00:00:00,2015-02-03 06:00:00
3218.625,2015-02-02 00:00:00,2015-02-03 07:00:00
3255.925,2015-02-02 00:00:00,2015-02-03 08:00:00
3335.025,2015-02-02 00:00:00,2015-02-03 09:00:00
3460.975,2015-02-02 00:00:00,2015-02-03 10:00:00
3628.45,2015-02-02 00:00:00,2015-02-03 11:00:00
3722.55,2015-02-02 00:00:00,2015-02-03 12:00:00
3853.725,2015-02-02 00:00:00,2015-02-03 13:00:00
3847.075,2015-02-02 00:00:00,2015-02-03 14:00:00
3814.65,2015-02-02 00:00:00,2015-02-03 15:00:00
3830.75,2015-02-02 00:00:00,2015-02-03 16:00:00
3853.2,2015-02-02 00:00:00,2015-02-03 17:00:00
3800.225,2015-02-02 00:00:00,2015-02-03 18:00:00
3666.725,2015-02-02 00:00:00,2015-02-03 19:00:00
3460.85,2015-02-02 00:00:00,2015-02-03 20:00:00
3260.95,2015-02-02 00:00:00,2015-02-03 21:00:00
3054.475,2015-02-02 00:00:00,2015-02-03 22:00:00
2895.525,2015-02-02 00:00:00,2015-02-03 23:00:00
2715.85,2015-02-03 00:00:00,2015-02-04 00:00:00
2646.175,2015-02-03 00:00:00,2015-02-04 01:00:00
2559.85,2015-02-03 00:00:00,2015-02-04 02:00:00
2472.675,2015-02-03 00:00:00,2015-02-04 03:00:00
2548.075,2015-02-03 00:00:00,2015-02-04 04:00:00
2614.175,2015-02-03 00:00:00,2015-02-04 05:00:00
2708.925,2015-02-03 00:00:00,2015-02-04 06:00:00
2958.525,2015-02-03 00:00:00,2015-02-04 07:00:00
2966.225,2015-02-03 00:00:00,2015-02-04 08:00:00
2821.95,2015-02-03 00:00:00,2015-02-04 09:00:00
2787.1,2015-02-03 00:00:00,2015-02-04 10:00:00
2887.875,2015-02-03 00:00:00,2015-02-04 11:00:00
3142.4,2015-02-03 00:00:00,2015-02-04 12:00:00
3273.425,2015-02-03 00:00:00,2015-02-04 13:00:00
3302.425,2015-02-03 00:00:00,2015-02-04 14:00:00
3290.2,2015-02-03 00:00:00,2015-02-04 15:00:00
3241.475,2015-02-03 00:00:00,2015-02-04 16:00:00
3192.275,2015-02-03 00:00:00,2015-02-04 17:00:00
3104.15,2015-02-03 00:00:00,2015-02-04 18:00:00
3140.25,2015-02-03 00:00:00,2015-02-04 19:00:00
3133.625,2015-02-03 00:00:00,2015-02-04 20:00:00
3189.35,2015-02-03 00:00:00,2015-02-04 21:00:00
3084.8,2015-02-03 00:00:00,2015-02-04 22:00:00
2805.35,2015-02-03 00:00:00,2015-02-04 23:00:00
2610.375,2015-02-04 00:00:00,2015-02-05 00:00:00
2546.05,2015-02-04 00:00:00,2015-02-05 01:00:00
2524.6,2015-02-04 00:00:00,2015-02-05 02:00:00
2390.725,2015-02-04 00:00:00,2015-02-05 03:00:00
2270.85,2015-02-04 00:00:00,2015-02-05 04:00:00
2213.875,2015-02-04 00:00:00,2015-02-05 05:00:00
2250.25,2015-02-04 00:00:00,2015-02-05 06:00:00
2324.275,2015-02-04 00:00:00,2015-02-05 07:00:00
2307.25,2015-02-04 00:00:00,2015-02-05 08:00:00
1800.95,2015-02-04 00:00:00,2015-02-05 09:00:00
1290.675,2015-02-04 00:00:00,2015-02-05 10:00:00
1193.025,2015-02-04 00:00:00,2015-02-05 11:00:00
1213.225,2015-02-04 00:00:00,2015-02-05 12:00:00
1425.525,2015-02-04 00:00:00,2015-02-05 13:00:00
1519.0,2015-02-04 00:00:00,2015-02-05 14:00:00
1606.15,2015-02-04 00:00:00,2015-02-05 15:00:00
1652.725,2015-02-04 00:00:00,2015-02-05 16:00:00
1654.35,2015-02-04 00:00:00,2015-02-05 17:00:00
1789.3,2015-02-04 00:00:00,2015-02-05 18:00:00
2038.6,2015-02-04 00:00:00,2015-02-05 19:00:00
2030.95,2015-02-04 00:00:00,2015-02-05 20:00:00
1969.475,2015-02-04 00:00:00,2015-02-05 21:00:00
1888.45,2015-02-04 00:00:00,2015-02-05 22:00:00
1767.025,2015-02-04 00:00:00,2015-02-05 23:00:00
1708.6,2015-02-05 00:00:00,2015-02-06 00:00:00
1748.975,2015-02-05 00:00:00,2015-02-06 01:00:00
1801.4,2015-02-05 00:00:00,2015-02-06 02:00:00
1790.125,2015-02-05 00:00:00,2015-02-06 03:00:00
1847.375,2015-02-05 00:00:00,2015-02-06 04:00:00
1977.15,2015-02-05 00:00:00,2015-02-06 05:00:00
1974.4,2015-02-05 00:00:00,2015-02-06 06:00:00
1880.775,2015-02-05 00:00:00,2015-02-06 07:00:00
1638.975,2015-02-05 00:00:00,2015-02-06 08:00:00
1416.2,2015-02-05 00:00:00,2015-02-06 09:00:00
1151.575,2015-02-05 00:00:00,2015-02-06 10:00:00
1149.3,2015-02-05 00:00:00,2015-02-06 11:00:00
1083.075,2015-02-05 00:00:00,2015-02-06 12:00:00
997.975,2015-02-05 00:00:00,2015-02-06 13:00:00
944.375,2015-02-05 00:00:00,2015-02-06 14:00:00
987.775,2015-02-05 00:00:00,2015-02-06 15:00:00
995.725,2015-02-05 00:00:00,2015-02-06 16:00:00
971.85,2015-02-05 00:00:00,2015-02-06 17:00:00
1068.325,2015-02-05 00:00:00,2015-02-06 18:00:00
1090.825,2015-02-05 00:00:00,2015-02-06 19:00:00
1091.425,2015-02-05 00:00:00,2015-02-06 20:00:00
1026.925,2015-02-05 00:00:00,2015-02-06 21:00:00
912.325,2015-02-05 00:00:00,2015-02-06 22:00:00
898.95,2015-02-05 00:00:00,2015-02-06 23:00:00
948.0,2015-02-06 00:00:00,2015-02-07 00:00:00
959.4,2015-02-06 00:00:00,2015-02-07 01:00:00
996.0,2015-02-06 00:00:00,2015-02-07 02:00:00
1017.875,2015-02-06 00:00:00,2015-02-07 03:00:00
1058.75,2015-02-06 00:00:00,2015-02-07 04:00:00
1114.225,2015-02-06 00:00:00,2015-02-07 05:00:00
1111.625,2015-02-06 00:00:00,2015-02-07 06:00:00
1190.3,2015-02-06 00:00:00,2015-02-07 07:00:00
1227.925,2015-02-06 00:00:00,2015-02-07 08:00:00
999.95,2015-02-06 00:00:00,2015-02-07 09:00:00
725.675,2015-02-06 00:00:00,2015-02-07 10:00:00
685.85,2015-02-06 00:00:00,2015-02-07 11:00:00
768.675,2015-02-06 00:00:00,2015-02-07 12:00:00
727.825,2015-02-06 00:00:00,2015-02-07 13:00:00
711.75,2015-02-06 00:00:00,2015-02-07 14:00:00
678.5,2015-02-06 00:00:00,2015-02-07 15:00:00
699.075,2015-02-06 00:00:00,2015-02-07 16:00:00
828.325,2015-02-06 00:00:00,2015-02-07 17:00:00
1055.025,2015-02-06 00:00:00,2015-02-07 18:00:00
1390.3,2015-02-06 00:00:00,2015-02-07 19:00:00
1757.775,2015-02-06 00:00:00,2015-02-07 20:00:00
2223.625,2015-02-06 00:00:00,2015-02-07 21:00:00
2410.325,2015-02-06 00:00:00,2015-02-07 22:00:00
2534.6,2015-02-06 00:00:00,2015-02-07 23:00:00
2585.1,2015-02-07 00:00:00,2015-02-08 00:00:00
2526.825,2015-02-07 00:00:00,2015-02-08 01:00:00
2423.55,2015-02-07 00:00:00,2015-02-08 02:00:00
2302.625,2015-02-07 00:00:00,2015-02-08 03:00:00
2161.575,2015-02-07 00:00:00,2015-02-08 04:00:00
